signal,unit,controller,abs_error
|e_y|,m,RUNNING_PP,0.008583542047644777
|e_y|,m,RUNNING_PP,0.013855691342632898
|e_y|,m,RUNNING_PP,0.016487882311138097
|e_y|,m,RUNNING_PP,0.018648795811732594
|e_y|,m,RUNNING_PP,0.01883534885370952
|e_y|,m,RUNNING_PP,0.017818251041843314
|e_y|,m,RUNNING_PP,0.01516804337436084
|e_y|,m,RUNNING_PP,0.013057119118611071
|e_y|,m,RUNNING_PP,0.01170717069979249
|e_y|,m,RUNNING_PP,0.011218016416104884
|e_y|,m,RUNNING_PP,0.010946922321568214
|e_y|,m,RUNNING_PP,0.01166053516949836
|e_y|,m,RUNNING_PP,0.012623830976308759
|e_y|,m,RUNNING_PP,0.01385667309245231
|e_y|,m,RUNNING_PP,0.01470945219046019
|e_y|,m,RUNNING_PP,0.014206444213519326
|e_y|,m,RUNNING_PP,0.013788737190034622
|e_y|,m,RUNNING_PP,0.013661262294017264
|e_y|,m,RUNNING_PP,0.013385864348350186
|e_y|,m,RUNNING_PP,0.013707338234844347
|e_y|,m,RUNNING_PP,0.014839829988051426
|e_y|,m,RUNNING_PP,0.015825725996413298
|e_y|,m,RUNNING_PP,0.018134182740045593
|e_y|,m,RUNNING_PP,0.020706663996078456
|e_y|,m,RUNNING_PP,0.022801855100676574
|e_y|,m,RUNNING_PP,0.022939005320198824
|e_y|,m,RUNNING_PP,0.022753060599985747
|e_y|,m,RUNNING_PP,0.022434454210609356
|e_y|,m,RUNNING_PP,0.019587863255283
|e_y|,m,RUNNING_PP,0.015751754363427635
|e_y|,m,RUNNING_PP,0.012335685282855391
|e_y|,m,RUNNING_PP,0.011203987757730662
|e_y|,m,RUNNING_PP,0.012450032979535657
|e_y|,m,RUNNING_PP,0.016395536055287634
|e_y|,m,RUNNING_PP,0.022507143346837438
|e_y|,m,RUNNING_PP,0.026375702302511572
|e_y|,m,RUNNING_PP,0.03258790083239768
|e_y|,m,RUNNING_PP,0.03770183721509351
|e_y|,m,RUNNING_PP,0.04117559642993189
|e_y|,m,RUNNING_PP,0.04369281661874724
|e_y|,m,RUNNING_PP,0.04506452577469928
|e_y|,m,RUNNING_PP,0.04612923967998387
|e_y|,m,RUNNING_PP,0.04810705627477012
|e_y|,m,RUNNING_PP,0.048778745023170415
|e_y|,m,RUNNING_PP,0.048614347686158015
|e_y|,m,RUNNING_PP,0.04994472171643696
|e_y|,m,RUNNING_PP,0.054332639298089735
|e_y|,m,RUNNING_PP,0.05322380390533776
|e_y|,m,RUNNING_PP,0.05504743972285859
|e_y|,m,RUNNING_PP,0.05651418475461055
|e_y|,m,RUNNING_PP,0.057657974675395615
|e_y|,m,RUNNING_PP,0.06089985375910516
|e_y|,m,RUNNING_PP,0.06209271465109417
|e_y|,m,RUNNING_PP,0.06333601754017529
