scenario,signal,t_s,error_est_minus_gt
ours,front_sum_fy,70.686,104.85969739802306
ours,front_sum_fy,70.851,102.47254030076226
ours,front_sum_fy,71.016,96.1112527443147
ours,front_sum_fy,71.181,91.30616843813652
ours,front_sum_fy,71.346,82.0590913460145
ours,front_sum_fy,71.511,72.72692513554148
ours,front_sum_fy,71.676,63.90778531380232
ours,front_sum_fy,71.841,59.08741235875368
ours,front_sum_fy,72.006,56.634280409444045
ours,front_sum_fy,72.171,55.22498802520977
ours,front_sum_fy,72.336,47.93111817996737
ours,front_sum_fy,72.501,30.28844900952049
ours,front_sum_fy,72.666,28.290405589342384
ours,front_sum_fy,72.831,-4.318295754923389
ours,front_sum_fy,72.996,-21.617912271381954
ours,front_sum_fy,73.161,-35.715767833325614
ours,front_sum_fy,73.326,-40.69314836710042
ours,front_sum_fy,73.491,-44.92722763218879
ours,front_sum_fy,73.656,-49.06425769586775
ours,front_sum_fy,73.821,-50.209025898388404
ours,front_sum_fy,73.986,-53.796974431204944
ours,front_sum_fy,74.151,-57.502661419964795
ours,front_sum_fy,74.316,-64.58704436564994
ours,front_sum_fy,74.481,-69.06906820803329
ours,front_sum_fy,74.646,-78.91746805039872
ours,front_sum_fy,74.811,-76.09532691149889
ours,front_sum_fy,74.976,-75.45180302850241
ours,front_sum_fy,75.141,-75.97624877840792
ours,front_sum_fy,75.471,-85.05421913507939
ours,front_sum_fy,75.636,-92.44369980479453
ours,front_sum_fy,75.801,-92.404384772058
ours,front_sum_fy,75.966,-97.5314549346524
ours,front_sum_fy,76.131,-100.74353999668165
ours,front_sum_fy,76.296,-107.83307340808119
ours,front_sum_fy,76.461,-113.51712399699227
ours,front_sum_fy,76.626,-119.17119486491526
ours,front_sum_fy,76.791,-125.14196387584411
ours,front_sum_fy,76.956,-125.32711125180663
ours,front_sum_fy,77.121,-123.06786816268846
ours,front_sum_fy,77.286,-130.45124230405486
ours,front_sum_fy,77.451,-126.72522513245758
ours,front_sum_fy,77.616,-124.51441362863568
ours,front_sum_fy,77.781,-129.1038826599481
ours,front_sum_fy,77.946,-106.72359736806493
ours,front_sum_fy,78.111,-94.27374659788563
ours,front_sum_fy,78.276,-92.93728761970709
ours,front_sum_fy,78.441,-86.41516005761628
ours,front_sum_fy,78.606,-80.17159323643153
ours,front_sum_fy,78.771,-67.60077525895412
ours,front_sum_fy,78.936,-62.84175899604861
ours,front_sum_fy,79.101,-53.95788148190738
ours,front_sum_fy,79.266,-41.73797776611262
ours,front_sum_fy,79.431,-24.816450561496765
ours,front_sum_fy,79.596,-13.61178795513029
ours,front_sum_fy,79.761,-1.439644267279835
ours,front_sum_fy,79.926,10.987578038319185
ours,front_sum_fy,80.091,21.017667967577033
ours,front_sum_fy,80.256,28.12953336330147
ours,front_sum_fy,80.421,39.558882743610184
ours,front_sum_fy,80.586,49.62089975441803
ours,front_sum_fy,80.751,63.02020860160445
ours,front_sum_fy,80.916,73.80053881347968
ours,front_sum_fy,81.081,85.13132949744653
ours,front_sum_fy,81.246,98.82585232888061
ours,front_sum_fy,81.411,102.87327315679323
ours,front_sum_fy,81.575999,105.6869511259809
ours,front_sum_fy,81.741,112.3643538819411
ours,front_sum_fy,81.906,118.45063436249666
ours,front_sum_fy,82.071,121.27465810206752
ours,front_sum_fy,82.236,122.57762559554283
ours,front_sum_fy,82.401,124.63414800667658
ours,front_sum_fy,82.566,129.60799638087065
ours,front_sum_fy,82.731,123.91946827775257
ours,front_sum_fy,82.896,119.52343015944666
ours,front_sum_fy,83.061,120.28601194798841
ours,front_sum_fy,83.226,127.9604032192766
ours,front_sum_fy,83.391,121.38914670323334
ours,front_sum_fy,83.721,118.81384767423145
ours,front_sum_fy,83.886,124.22154286360865
ours,front_sum_fy,84.051,124.67010780549128
ours,front_sum_fy,84.216,124.64418118805617
ours,front_sum_fy,84.381,124.4371308235012
ours,front_sum_fy,84.546,122.31409441288349
ours,front_sum_fy,84.710999,114.9038822089937
ours,front_sum_fy,85.041,116.24923468123654
ours,front_sum_fy,85.206,120.89258719535837
ours,front_sum_fy,85.371,127.01745155029062
ours,front_sum_fy,85.536,131.78848276665565
ours,front_sum_fy,85.700999,127.35548606600031
ours,front_sum_fy,85.866,121.37003869781483
ours,front_sum_fy,86.031,111.24506914593348
ours,front_sum_fy,86.196,108.0635375893844
ours,front_sum_fy,86.361,101.04557989866782
ours,front_sum_fy,86.526,98.97452731074759
ours,front_sum_fy,86.691,100.38603725727012
ours,front_sum_fy,87.021,96.56552544258489
ours,front_sum_fy,87.186,103.75580016368792
ours,front_sum_fy,87.351,91.32649997485589
ours,front_sum_fy,87.516,82.80641147483232
ours,front_sum_fy,87.681,83.59083465772846
ours,front_sum_fy,87.845999,74.30842902786168
ours,front_sum_fy,88.011,55.4732713687076
ours,front_sum_fy,88.143,47.45233089572554
ours,front_sum_fy,88.308,40.47677955456601
ours,front_sum_fy,88.473,39.15326836467413
ours,front_sum_fy,88.638,43.91274040492428
ours,front_sum_fy,88.802999,29.71730049240894
ours,front_sum_fy,88.967999,31.66492255989543
ours,front_sum_fy,89.133,-14.064411409473657
ours,front_sum_fy,89.298,-35.74631289232616
ours,front_sum_fy,89.463,-51.14938141685897
ours,front_sum_fy,89.628,-60.89263676345075
ours,front_sum_fy,89.793,-62.975617939027416
ours,front_sum_fy,89.957999,-71.91286452885544
ours,front_sum_fy,90.123,-77.51777306698574
ours,front_sum_fy,90.288,-82.67746452238282
ours,front_sum_fy,90.453,-89.99357517700184
ours,front_sum_fy,90.618,-100.84032266658562
ours,front_sum_fy,90.783,-103.53392493534318
ours,front_sum_fy,90.947999,-112.83408613251015
ours,front_sum_fy,91.112999,-115.76736850991966
ours,front_sum_fy,91.278,-115.21209483471989
ours,front_sum_fy,91.443,-114.50726883822017
ours,front_sum_fy,91.608,-115.40982433551994
ours,front_sum_fy,91.773,-98.58954246327431
ours,front_sum_fy,91.937999,-92.36303158425926
ours,front_sum_fy,92.102999,-97.39503126613863
ours,front_sum_fy,92.268,-92.29049171288932
ours,front_sum_fy,92.433,-95.534464680832
ours,front_sum_fy,92.598,-91.11282863296327
ours,front_sum_fy,92.763,-86.76435742265554
ours,front_sum_fy,92.927999,-81.83302832615377
ours,front_sum_fy,93.092999,-61.92135847769674
ours,front_sum_fy,93.258,-49.312338867617385
ours,front_sum_fy,93.423,-19.457670463865156
ours,front_sum_fy,93.588,-9.462620580551693
ours,front_sum_fy,93.753,-12.927463997023679
ours,front_sum_fy,93.918,-20.442249672634148
ours,front_sum_fy,94.082999,-30.330007778096018
ours,front_sum_fy,94.247999,-31.42178491424434
ours,front_sum_fy,94.413,-23.210673201349742
ours,front_sum_fy,94.578,-18.528786364050973
ours,front_sum_fy,94.743,-11.100695248890304
ours,front_sum_fy,94.908,-3.82542963108277
ours,front_sum_fy,95.072999,-1.0799778146869006
ours,front_sum_fy,95.237999,-1.321828108671732
ours,front_sum_fy,95.403,-2.683869929620938
ours,front_sum_fy,95.568,-4.937679003815809
ours,front_sum_fy,95.733,-4.833298352275634
ours,front_sum_fy,95.898,-5.4199308682783425
ours,front_sum_fy,96.062999,-3.07900119404262
ours,front_sum_fy,96.227999,-0.6072319843281617
ours,front_sum_fy,96.393,1.1428515166265942
ours,front_sum_fy,96.558,1.3419849687779557
ours,front_sum_fy,96.723,1.4159141402215747
ours,front_sum_fy,96.888,-0.21467128272172475
ours,front_sum_fy,97.052999,-1.8667544115296515
ours,front_sum_fy,97.217999,-4.244828786839548
ours,front_sum_fy,97.382999,-5.595777296921408
ours,front_sum_fy,97.548,-6.270078839097813
ours,front_sum_fy,97.713,-6.999522673837781
ours,front_sum_fy,97.878,-7.706579510116345
ours,front_sum_fy,98.043,-3.9151778577338874
ours,front_sum_fy,98.207999,-1.3847850050992658
ours,front_sum_fy,98.372999,2.1193145911837563
ours,front_sum_fy,98.538,4.143410294810682
ours,front_sum_fy,98.703,4.9926771795474085
ours,front_sum_fy,98.868,5.0285603750936865
ours,front_sum_fy,99.033,4.397697138960693
ours,front_sum_fy,99.197999,2.905084396557518
ours,front_sum_fy,99.362999,1.598109148069748
ours,front_sum_fy,99.527999,-1.3576143691928007
ours,front_sum_fy,99.693,-0.41045851544222767
ours,front_sum_fy,99.858,-1.4604352917654158
ours,front_sum_fy,100.023,-1.5692696728264384
ours,front_sum_fy,100.187999,-2.0204414440646126
ours,front_sum_fy,100.352999,-2.5766201010551963
ours,front_sum_fy,100.517999,-3.189928482263369
ours,front_sum_fy,100.683,-1.7728679172997337
ours,front_sum_fy,100.848,0.07095884131612484
ours,front_sum_fy,101.013,1.5539803291349061
ours,front_sum_fy,101.177999,3.892401242100483
ours,front_sum_fy,101.342999,3.9460312966105597
ours,front_sum_fy,101.507999,4.771262276558044
ours,front_sum_fy,101.672999,5.333065450228155
ours,front_sum_fy,101.838,3.7209444644377285
ours,front_sum_fy,102.003,1.6969878157754268
ours,front_sum_fy,102.168,-0.1827128510270002
ours,front_sum_fy,102.332999,-1.6112068224779583
ours,front_sum_fy,102.497999,-2.417288111195065
ours,front_sum_fy,102.662999,-1.9232288603291154
ours,front_sum_fy,102.828,0.14907691362239905
ours,front_sum_fy,102.993,2.0818021259708432
ours,front_sum_fy,103.158,4.744883331174073
ours,front_sum_fy,103.322999,6.158841258521459
ours,front_sum_fy,103.487999,6.200672746972884
ours,front_sum_fy,103.652999,5.623253417710025
ours,front_sum_fy,103.818,6.058049770984926
ours,front_sum_fy,103.983,6.848390808458436
ours,front_sum_fy,104.148,6.061979001271309
ours,front_sum_fy,104.312999,5.082530581339576
ours,front_sum_fy,104.477999,4.001760408407382
ours,front_sum_fy,104.642999,1.5508214520089618
ours,front_sum_fy,104.807999,0.039147689207189446
ours,front_sum_fy,104.973,-0.9013251114374916
ours,front_sum_fy,105.138,-1.1622616128934458
ours,front_sum_fy,105.302999,-1.048117037378367
ours,front_sum_fy,105.467999,2.172606881397094
ours,front_sum_fy,105.632999,4.683051768805992
ours,front_sum_fy,105.797999,6.307116396812157
ours,front_sum_fy,105.963,7.045178199484713
ours,front_sum_fy,106.128,6.947724175943456
ours,front_sum_fy,106.293,5.460679997420085
ours,front_sum_fy,106.457999,4.317288406320797
ours,front_sum_fy,106.622999,3.1593328592594396
ours,front_sum_fy,106.787999,1.4489937296063506
ours,front_sum_fy,106.953,1.8667807374291785
ours,front_sum_fy,107.118,1.7548628179478678
ours,front_sum_fy,107.283,2.276894226945214
ours,front_sum_fy,107.447999,2.751542681792613
ours,front_sum_fy,107.612999,4.375414393419316
ours,front_sum_fy,107.777999,6.117655884763977
ours,front_sum_fy,107.942999,7.757960415823092
ours,front_sum_fy,108.108,7.209642613994994
ours,front_sum_fy,108.273,7.569992648803023
ours,front_sum_fy,108.437999,7.226789799559246
ours,front_sum_fy,108.602999,6.681982385093738
ours,front_sum_fy,108.767999,5.825633792575623
ours,front_sum_fy,108.932999,5.029425721975533
ours,front_sum_fy,109.098,4.193493712665017
ours,front_sum_fy,109.263,3.6748177444093812
ours,front_sum_fy,109.427999,2.217868791712146
ours,front_sum_fy,109.592999,3.0655138629735177
ours,front_sum_fy,109.757999,2.4389530073459422
ours,front_sum_fy,109.922999,4.371199561721882
ours,front_sum_fy,110.087999,6.0554716743129315
ours,front_sum_fy,110.253,7.358062412244038
ours,front_sum_fy,110.418,7.800556151340707
ours,front_sum_fy,110.582999,9.377274495743887
ours,front_sum_fy,110.747999,8.093458030507062
ours,front_sum_fy,110.912999,7.576003285728579
ours,front_sum_fy,111.077999,6.6026530685272675
ours,front_sum_fy,111.243,5.782959190899216
ours,front_sum_fy,111.408,4.083249690935494
ours,front_sum_fy,111.572999,3.2455772163247154
ours,front_sum_fy,111.737999,2.3559935827391048
ours,front_sum_fy,111.902999,2.634764597655172
ours,front_sum_fy,112.067999,3.7077579758195816
ours,front_sum_fy,112.232999,5.139369134534599
ours,front_sum_fy,112.398,6.46345941353211
ours,front_sum_fy,112.562999,6.850525282514468
ours,front_sum_fy,112.727999,9.064787763013605
ours,front_sum_fy,112.892999,9.539532525280826
ours,front_sum_fy,113.057999,10.669497142460113
ours,front_sum_fy,113.222999,10.706632064204967
ours,front_sum_fy,113.388,9.36950478102576
ours,front_sum_fy,113.552999,8.099503299513326
ours,front_sum_fy,113.717999,7.805343174520459
ours,front_sum_fy,113.882999,7.143755757021815
ours,front_sum_fy,114.047999,8.966837700742403
ours,front_sum_fy,114.212999,10.184345774688175
ours,front_sum_fy,114.378,10.862295498832776
ours,front_sum_fy,114.543,12.440827154988636
ours,front_sum_fy,114.707999,14.396120769732473
ours,front_sum_fy,114.872999,13.811082040987248
ours,front_sum_fy,115.037999,13.797980122434158
ours,front_sum_fy,115.202999,14.20743133209627
ours,front_sum_fy,115.367999,15.424595646988479
ours,front_sum_fy,115.533,14.869628867881715
ours,front_sum_fy,115.697999,14.054707785570244
ours,front_sum_fy,115.862999,14.139644051402726
ours,front_sum_fy,116.027999,12.035407801460728
ours,front_sum_fy,116.192999,13.97728598296112
ours,front_sum_fy,116.357999,14.10977414987255
ours,front_sum_fy,116.523,14.698270575197668
ours,front_sum_fy,116.687999,17.45496938087711
ours,front_sum_fy,116.852999,16.30265045690814
ours,front_sum_fy,117.017999,19.25921141248125
ours,front_sum_fy,117.182999,19.050617864839836
ours,front_sum_fy,117.347999,22.68627177029824
ours,front_sum_fy,117.513,25.84827282534276
ours,front_sum_fy,117.677999,25.75111264210493
ours,front_sum_fy,117.842999,26.94567863628916
ours,front_sum_fy,118.007999,28.857993073537273
ours,front_sum_fy,118.172999,33.35395087008354
ours,front_sum_fy,118.337999,29.683589151574324
ours,front_sum_fy,118.502999,31.291130651144613
ours,front_sum_fy,118.668,31.299969378355925
ours,front_sum_fy,118.832999,31.505930850972817
ours,front_sum_fy,118.997999,30.894248952549546
ours,front_sum_fy,119.162999,30.921000642944634
ours,front_sum_fy,119.327999,31.48210879992213
ours,front_sum_fy,119.492999,22.766319408506064
ours,front_sum_fy,119.658,22.034644074282866
ours,front_sum_fy,119.822999,23.815924405672845
ours,front_sum_fy,119.987999,34.24830879825586
ours,front_sum_fy,120.152999,43.536681303670406
ours,front_sum_fy,120.317999,49.50272304537987
ours,front_sum_fy,120.482999,52.948230838548795
ours,front_sum_fy,120.647999,57.095258275852416
ours,front_sum_fy,120.812999,54.21958686401095
ours,front_sum_fy,120.977999,51.105109394664055
ours,front_sum_fy,121.142999,47.247823679694335
ours,front_sum_fy,121.307999,45.37926605256838
ours,front_sum_fy,121.472999,45.36321366052684
ours,front_sum_fy,121.637999,47.022016870393514
ours,front_sum_fy,121.802999,51.25276216046744
ours,front_sum_fy,121.967999,61.20156037948669
ours,front_sum_fy,122.132999,63.384831543723806
ours,front_sum_fy,122.297999,68.79228832391226
ours,front_sum_fy,122.462999,73.08547021948618
ours,front_sum_fy,122.627999,77.94639639758759
ours,front_sum_fy,122.792999,84.26234835847276
ours,front_sum_fy,122.957999,90.95570035881832
ours,front_sum_fy,123.122999,91.69771634655308
ours,front_sum_fy,123.287999,95.599664683024
ours,front_sum_fy,123.452999,98.91673948538198
ours,front_sum_fy,123.617999,99.79072462646127
ours,front_sum_fy,123.782999,96.3095213094249
ours,front_sum_fy,123.947999,96.13067139498196
ours,front_sum_fy,124.112999,102.58273132143756
ours,front_sum_fy,124.277999,105.25672023634445
ours,front_sum_fy,124.442999,115.38185499372196
ours,front_sum_fy,124.607999,120.53571339289783
ours,front_sum_fy,124.772999,126.28509445563355
ours,front_sum_fy,124.937999,124.51011833065104
ours,front_sum_fy,125.102999,120.78845421995788
ours,front_sum_fy,125.267999,117.12434925513958
ours,front_sum_fy,125.432999,111.04971402207605
ours,front_sum_fy,125.597999,108.3642029067343
ours,front_sum_fy,125.762999,102.16472239795883
ours,front_sum_fy,125.927999,108.044941319146
ours,front_sum_fy,126.092999,104.62197357764057
ours,front_sum_fy,126.257999,106.1635629740623
ours,front_sum_fy,126.422999,107.00467536085199
ours,front_sum_fy,126.587999,109.80660947188528
ours,front_sum_fy,126.752999,118.25263591509969
ours,front_sum_fy,126.917999,120.30222700370973
ours,front_sum_fy,127.082999,126.01959162112166
ours,front_sum_fy,127.247999,126.27551195653484
ours,front_sum_fy,127.412999,123.50403868675551
ours,front_sum_fy,127.577999,122.59086223166014
ours,front_sum_fy,127.742999,123.23193697038676
ours,front_sum_fy,127.907999,127.61662113487182
ours,front_sum_fy,128.072999,128.32938199531236
ours,front_sum_fy,128.237999,123.38987656689244
ours,front_sum_fy,128.402999,123.9611296341759
ours,front_sum_fy,128.567999,114.3961358117914
ours,front_sum_fy,128.732999,106.37696398528999
ours,front_sum_fy,128.897999,102.24248471769795
ours,front_sum_fy,129.062999,98.83645627061242
ours,front_sum_fy,129.227999,95.80443562092591
ours,front_sum_fy,129.392999,94.30005150808358
ours,front_sum_fy,129.557999,92.80943457427975
ours,front_sum_fy,129.722999,98.82205014300257
ours,front_sum_fy,129.887999,94.9476797513305
ours,front_sum_fy,130.052999,95.67336403168906
ours,front_sum_fy,130.217999,97.58519649556433
ours,front_sum_fy,130.382999,86.59310694650895
ours,front_sum_fy,130.547999,93.79988763130166
ours,front_sum_fy,130.712999,92.80427031591387
ours,front_sum_fy,130.877999,85.42985520340312
ours,front_sum_fy,131.042999,79.13476365469984
ours,front_sum_fy,131.207999,86.52569120762325
ours,front_sum_fy,131.372999,93.88498908468989
ours,front_sum_fy,131.537999,93.2051508609008
ours,front_sum_fy,131.702999,71.65768167366326
ours,front_sum_fy,131.867999,47.433492496249755
ours,front_sum_fy,132.032999,33.59586419259051
ours,front_sum_fy,132.197999,19.441488464568252
ours,front_sum_fy,132.362999,12.98903199526913
ours,front_sum_fy,132.527999,13.043234996296
ours,front_sum_fy,132.692999,14.224501288744733
ours,front_sum_fy,132.857999,19.261326984450903
ours,front_sum_fy,133.022999,8.748423890405071
ours,front_sum_fy,133.187999,5.222342259756665
ours,front_sum_fy,133.352999,-1.521993942864511
ours,front_sum_fy,133.517999,-10.655349633443748
ours,front_sum_fy,133.682999,-27.640146375608907
ours,front_sum_fy,133.847999,-46.52526834704089
ours,front_sum_fy,134.012999,-66.0700978229537
ours,front_sum_fy,134.177999,-82.19823262553427
ours,front_sum_fy,134.342999,-85.88459210362754
ours,front_sum_fy,134.507999,-73.51902651877833
ours,front_sum_fy,134.672999,-78.91859094677386
ours,front_sum_fy,134.837999,-68.91328146341414
ours,front_sum_fy,135.002999,-56.14867313572705
ours,front_sum_fy,135.167999,-46.14253370236308
ours,front_sum_fy,135.332999,-42.60074917712653
ours,front_sum_fy,135.497999,-40.50525850337766
