signal,unit,error_gt_minus_est
v_y,m/s,0.0024999590235161295
v_y,m/s,0.003081540619765885
v_y,m/s,0.004546731137780036
v_y,m/s,0.004923787828773771
v_y,m/s,0.0015072174815228961
v_y,m/s,0.0042346625862273585
v_y,m/s,0.0017020016738040211
v_y,m/s,0.003136363137489523
v_y,m/s,0.0009628291319906668
v_y,m/s,0.002062375377940434
v_y,m/s,0.00010864600773355382
v_y,m/s,0.004384563523274973
v_y,m/s,0.0004640125775281362
v_y,m/s,0.006190433857657496
v_y,m/s,0.0034481946133571445
v_y,m/s,0.020771579322162705
v_y,m/s,0.0021586697954980028
v_y,m/s,-0.0005724458344750216
v_y,m/s,0.001382345739823404
v_y,m/s,-0.002184055075294608
v_y,m/s,-0.0008207261918174863
v_y,m/s,0.0018601947914727857
v_y,m/s,0.001433435094535418
v_y,m/s,0.0032291166339599164
v_y,m/s,0.0023393268638964015
v_y,m/s,0.004221829265567703
v_y,m/s,0.001720187897017722
v_y,m/s,0.003532298320140348
v_y,m/s,0.002628737927187555
v_y,m/s,0.004533440685020165
v_y,m/s,0.0033956268390352984
v_y,m/s,0.0010702991152230223
v_y,m/s,0.002628012868423471
v_y,m/s,0.0019013392073630314
v_y,m/s,0.002288053378826968
v_y,m/s,0.0026138154166428437
v_y,m/s,0.0021227411299722006
v_y,m/s,0.0043273877013060985
v_y,m/s,0.0023634842343535356
v_y,m/s,0.004273117960527109
v_y,m/s,0.0020718483585389635
v_y,m/s,0.0050635322564764225
v_y,m/s,0.0021783571688601677
v_y,m/s,0.00495363791073768
v_y,m/s,0.004512626007225986
v_y,m/s,0.0036911526926136154
v_y,m/s,0.0027022490633260704
v_y,m/s,0.0032301270956272415
v_y,m/s,0.0018927355675999874
v_y,m/s,0.0022767782428618696
v_y,m/s,0.003909523700427672
v_y,m/s,0.0024089821375311016
v_y,m/s,-0.00011306657522363803
v_y,m/s,0.0026080532880052507
v_y,m/s,0.0027583521183473583
v_y,m/s,0.002115465577195397
v_y,m/s,0.0012455539656147235
v_y,m/s,0.004057363923627735
v_y,m/s,0.0008674038403493137
v_y,m/s,0.0012902811950124896
v_y,m/s,0.00271653996309619
v_y,m/s,0.0014953077245912078
v_y,m/s,0.0027880406322898232
v_y,m/s,0.006516743465223823
v_y,m/s,0.002978556870284463
v_y,m/s,0.0026290653639966938
v_y,m/s,0.004141300445461099
v_y,m/s,0.002641401107094085
v_y,m/s,0.003666429315995867
v_y,m/s,0.0021773722245841953
v_y,m/s,0.0033179910443487948
v_y,m/s,0.0045407551735014845
v_y,m/s,0.002952027454998743
v_y,m/s,0.00021097032266997884
v_y,m/s,0.0026803905835546538
v_y,m/s,-0.0032816822317555117
v_y,m/s,0.0027501921425528986
v_y,m/s,-0.0011428908278921512
v_y,m/s,0.00673169432092105
v_y,m/s,0.0006783018707931798
v_y,m/s,0.0027640692162994585
v_y,m/s,0.0024718730676512868
v_y,m/s,0.003011254252392903
v_y,m/s,0.0030241640413999904
v_y,m/s,0.0030792388599111264
v_y,m/s,0.0024939936268342233
v_y,m/s,0.003547962576929964
v_y,m/s,0.0010489959773729018
v_y,m/s,0.005128525709599929
v_y,m/s,0.0022834005593602713
v_y,m/s,0.0021057100701286635
v_y,m/s,0.01662125619448046
v_y,m/s,0.008093462868251078
v_y,m/s,0.0022010890704369235
v_y,m/s,0.0020629709606195257
v_y,m/s,0.004281530828832925
v_y,m/s,-0.0012005098956152649
v_y,m/s,0.0021802553244792966
v_y,m/s,-0.0042760496914108215
v_y,m/s,-0.009394587980998959
v_y,m/s,-0.022621760703072424
v_y,m/s,-0.004749635880069769
v_y,m/s,-0.003958683165703469
v_y,m/s,-0.01527089064345244
v_y,m/s,0.0009768102228187026
v_y,m/s,-0.0023738597697205988
v_y,m/s,-0.002525868007886456
