scenario,controller,abs_e_y_m
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308758225249896
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308858544244245
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30888013187594
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30890298936832
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30890044964695
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30892380746673
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30881282925948
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308845845637364
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.3090012689687
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30874579584889
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308773463578156
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308862353826306
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308833147030484
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30882806758773
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308912879047945
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30876457455334
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308765844414026
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30882933744842
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30888444178541
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30893065709758
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30882933744842
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30889333081022
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30888190206403
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.3087909724219
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30876430534746
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308841266522016
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308845845637364
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308852194940805
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30883695661255
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30876634474143
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30879301181588
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30886031443234
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30896290394219
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30879301181588
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30879555153725
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30871885956857
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308751875946456
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30880521009535
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30890399002313
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30882094875101
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30880063098
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30876457455334
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308741717060954
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30880267037398
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308731288969575
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30869573287031
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308627929926445
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308829837775825
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30878208339709
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308640628533325
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308733328363545
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308803671028784
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30871378012582
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308822718939105
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30867314458381
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30878362246366
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30879147274932
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30870412156772
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.3087904720945
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30868811370618
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308705891755814
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308808750471535
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308668065141056
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308839727455464
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30895755529356
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30876303548677
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30876634474143
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308630469647824
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308718590362695
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308744757109736
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308623350811104
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308638589139356
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30869142296084
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30875160674058
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308649517558145
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30868634351809
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30882067954514
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30861369225301
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30882168019995
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30885342671715
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30868126407534
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308744757109736
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30865255760692
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30856443689205
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308627929926445
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30882067954514
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308724939666135
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30871174073185
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308752376273866
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308746026970425
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308728248920794
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30864924835227
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308636549745394
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30862004155645
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30873405981249
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30857763582633
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308734598224234
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30878843270053
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30874144785508
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30869242361566
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30866221616502
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30879174195519
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30874983655249
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308843537037525
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30875287660127
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308787393961374
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30876303548677
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30867364491121
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30868607431222
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308633009369196
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30868303426343
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30874167897661
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30869015310016
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30874983655249
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30878716283984
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30875922590471
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30875160674058
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308645438770206
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30870970133788
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30879528233138
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30878385358519
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308739677666985
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308598184718875
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30849001543887
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30877142418418
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30870639208323
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308806441871695
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30867972500878
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308731288969575
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308636549745394
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30858094508099
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30871020166529
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30864897914639
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30863808881195
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30881052065964
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30879147274932
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30879555153725
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30860507243406
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308524301677444
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30871247218079
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30859745326994
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30858729438443
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30866802705671
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308627929926445
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308719090690104
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30867972500878
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30861192206491
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30858702517856
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30849713427559
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30859491354856
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30866575654122
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30873786939455
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30874929814074
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308626390859885
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30860734294957
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30861750183507
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30858448545719
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308628430253854
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30871401124735
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30870639208323
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308730019108886
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308637819606076
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308716281762855
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30868199552428
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30851364246453
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308523801350034
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308579136808554
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308722631066296
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30872924957561
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30865713672227
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.3087485666918
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30854866015205
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308494056142465
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30856162796481
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308532421168984
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30866598766275
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30870131264047
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30866321681984
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308640359327455
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.3087622659535
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308739408461115
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30871047087116
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30848366613543
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308621542538674
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.3086568675164
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30874929814074
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30872771050905
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30866398635311
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30869446300962
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308725439993545
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30868988389428
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30877369469969
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.3086868438455
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.3086550973283
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30882067954514
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308731288969575
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30880036177413
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308435411429286
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30838511732918
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30867691608153
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.3086868438455
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30856924712893
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308534960890356
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30846892813459
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30856416768618
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308626390859885
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30869496333704
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30875337692868
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.3086670264019
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30860226350682
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308701043434596
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30858575531787
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30856289782549
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308529881447605
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308529881447605
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30866725752344
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308698234507354
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308615193235234
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30865178807365
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30869750305841
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30876834605106
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308721861533016
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30866675719602
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308555278661366
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30849305548766
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30848162674147
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30846384869184
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30845368980633
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30844226106014
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30845368980633
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30854638963655
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308701043434596
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30873659953386
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30861750183507
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30853700028432
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30854334958776
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30857278750512
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30848035688078
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30857278750512
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30840670496087
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30842829259257
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308394006354
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30854408103671
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30851564377416
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308534960890356
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30853700028432
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30846003910977
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30842194328913
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30839908579675
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.3084778171594
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308591835415434
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30856643820168
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308621542538674
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30860376448904
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308510833537284
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30851591298004
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30859083476063
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308716281762855
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308711202320104
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30839985533002
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30844734050289
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30854993001274
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30855297006152
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308527572847765
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30854612043067
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30858598643941
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30857709741459
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30847019799528
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30849178562697
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30857151764443
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308631701424176
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30859487546422
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308501675306594
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30837622830437
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30849836605194
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30847804828093
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30856439880771
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30838130774712
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30836733927955
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30851106465882
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30845088087908
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30848820716644
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30847550855956
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30852734172623
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308632971284865
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30857963713597
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308519453356226
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308616463095916
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30855754917686
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.3086591380319
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30865024900708
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308504946476916
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30849124721522
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30839273649331
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.3085758275539
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308519453356226
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30846915925612
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308517645083796
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30838280872934
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30854866015205
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30854485056998
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30858598643941
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.3085656686684
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30855804950428
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.3085453508974
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30847500823215
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308612153186445
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308618502489885
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30843410348426
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30837264984384
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308512834846915
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308250512096265
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30848035688078
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30865532844983
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30857559643237
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30835156253955
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308293148947904
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308431063435485
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30845723018252
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308547659497236
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30853646187258
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30853900159396
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308400086451556
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30843564255082
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308436142878236
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30853469168448
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308610614119885
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308513604380195
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30837391970452
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308408706270505
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30837595909849
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30851691363485
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308605534677135
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30853011256914
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30851106465882
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30846280995268
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30841786450119
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.3084716989775
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30843564255082
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30846357948596
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308527572847765
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30849963591263
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30842521445945
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.3083429427206
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30854612043067
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308500905773315
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30844122232099
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30844630176374
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30835183174542
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30840185663966
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30839423747553
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30846407981337
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30838738784468
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30837976868055
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30838788817209
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30835310160611
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30859056555475
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30836326049161
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30834090332664
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30837264984384
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30844376204236
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30836960979505
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308412015525164
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30840693608241
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30835056188473
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30844172264839
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30846838972283
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30830915680944
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30836018235849
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30826521201277
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30832997490785
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30828375959568
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308308387276156
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308416594640505
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30845392092787
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.308428523714106
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30834521323611
Baseline-NN-MSE_mu_0.7,RUNNING_MPC,53.30836045156436
