scenario,signal,series,t_s,value
ours,front_sum_fy,ground_truth,504.932997,444.1763000488281
ours,front_sum_fy,ground_truth,505.097997,357.87095642089844
ours,front_sum_fy,ground_truth,505.262997,306.9124755859375
ours,front_sum_fy,ground_truth,505.427997,291.2503204345703
ours,front_sum_fy,ground_truth,505.592997,285.76812744140625
ours,front_sum_fy,ground_truth,505.757997,304.15814208984375
ours,front_sum_fy,ground_truth,505.922997,303.16278076171875
ours,front_sum_fy,ground_truth,506.087997,299.2074737548828
ours,front_sum_fy,ground_truth,506.252997,276.1025390625
ours,front_sum_fy,ground_truth,506.417997,242.06846618652344
ours,front_sum_fy,ground_truth,506.582997,196.4273681640625
ours,front_sum_fy,ground_truth,506.747997,149.61766815185547
ours,front_sum_fy,ground_truth,506.912997,125.56556701660156
ours,front_sum_fy,ground_truth,507.077997,66.644775390625
ours,front_sum_fy,ground_truth,507.242997,23.958499908447266
ours,front_sum_fy,ground_truth,507.407997,-2.1251763105392456
ours,front_sum_fy,ground_truth,507.572997,-12.248552322387695
ours,front_sum_fy,ground_truth,507.737997,-10.892175197601318
ours,front_sum_fy,ground_truth,507.902997,0.4827501177787781
ours,front_sum_fy,ground_truth,508.067997,5.484516382217407
ours,front_sum_fy,ground_truth,508.232997,10.995618343353271
ours,front_sum_fy,ground_truth,508.397997,9.021804809570312
ours,front_sum_fy,ground_truth,508.562997,8.564334392547607
ours,front_sum_fy,ground_truth,508.727997,3.495876431465149
ours,front_sum_fy,ground_truth,508.892997,-2.1511285305023193
ours,front_sum_fy,ground_truth,509.057997,-9.74430799484253
ours,front_sum_fy,ground_truth,509.222997,-11.44904375076294
ours,front_sum_fy,ground_truth,509.387997,-11.724855422973633
ours,front_sum_fy,ground_truth,509.552997,-12.045444965362549
ours,front_sum_fy,ground_truth,509.717997,-15.712684154510498
ours,front_sum_fy,ground_truth,509.882997,-19.14618968963623
ours,front_sum_fy,ground_truth,510.047997,-16.05288314819336
ours,front_sum_fy,ground_truth,510.212997,-11.387409687042236
ours,front_sum_fy,ground_truth,510.377997,-6.813260793685913
ours,front_sum_fy,ground_truth,510.542997,-1.6226813197135925
ours,front_sum_fy,ground_truth,510.707997,1.7822102308273315
ours,front_sum_fy,ground_truth,510.872997,1.2735607028007507
ours,front_sum_fy,ground_truth,511.037997,6.2103431224823
ours,front_sum_fy,ground_truth,511.202997,8.193235874176025
ours,front_sum_fy,ground_truth,511.367997,8.679777145385742
ours,front_sum_fy,ground_truth,511.532997,6.393929719924927
ours,front_sum_fy,ground_truth,511.697997,2.940500259399414
ours,front_sum_fy,ground_truth,511.862997,-4.716185569763184
ours,front_sum_fy,ground_truth,512.027997,-13.97336483001709
ours,front_sum_fy,ground_truth,512.192997,-18.786287307739258
ours,front_sum_fy,ground_truth,512.357997,-24.190640449523926
ours,front_sum_fy,ground_truth,512.522997,-26.10936164855957
ours,front_sum_fy,ground_truth,512.687997,-24.03506088256836
ours,front_sum_fy,ground_truth,512.852997,-16.961271286010742
ours,front_sum_fy,ground_truth,513.017997,-9.196417331695557
ours,front_sum_fy,ground_truth,513.182997,-2.75904643535614
ours,front_sum_fy,ground_truth,513.347997,2.6139650344848633
ours,front_sum_fy,ground_truth,513.512997,2.161689519882202
ours,front_sum_fy,ground_truth,513.677997,7.005373239517212
ours,front_sum_fy,ground_truth,513.842997,4.757920265197754
ours,front_sum_fy,ground_truth,514.007997,8.55970811843872
ours,front_sum_fy,ground_truth,514.172997,4.010621905326843
ours,front_sum_fy,ground_truth,514.337997,-2.1005749702453613
ours,front_sum_fy,ground_truth,514.502997,-14.805252075195312
ours,front_sum_fy,ground_truth,514.667997,-16.159400939941406
ours,front_sum_fy,ground_truth,514.832997,-19.73015308380127
ours,front_sum_fy,ground_truth,514.997997,-19.74915313720703
ours,front_sum_fy,ground_truth,515.162997,-14.351821899414062
ours,front_sum_fy,ground_truth,515.327997,-18.842294692993164
ours,front_sum_fy,ground_truth,515.492997,-16.255882263183594
ours,front_sum_fy,ground_truth,515.657997,-10.636693477630615
ours,front_sum_fy,ground_truth,515.822997,-7.4453535079956055
ours,front_sum_fy,ground_truth,515.987997,-5.373600721359253
ours,front_sum_fy,ground_truth,516.152997,-6.0004448890686035
ours,front_sum_fy,ground_truth,516.317997,-11.496854305267334
ours,front_sum_fy,ground_truth,516.482997,-15.74712324142456
ours,front_sum_fy,ground_truth,516.647997,-18.032773971557617
ours,front_sum_fy,ground_truth,516.812997,-26.14330291748047
ours,front_sum_fy,ground_truth,516.977997,-27.509446144104004
ours,front_sum_fy,ground_truth,517.142997,-23.05209445953369
ours,front_sum_fy,ground_truth,517.307997,-21.192858695983887
ours,front_sum_fy,ground_truth,517.472997,-16.99947452545166
ours,front_sum_fy,ground_truth,517.637997,-9.005966663360596
ours,front_sum_fy,ground_truth,517.802997,-9.415675640106201
ours,front_sum_fy,ground_truth,517.967997,-7.692877531051636
ours,front_sum_fy,ground_truth,518.132997,-14.65414571762085
ours,front_sum_fy,ground_truth,518.297997,-21.0387020111084
ours,front_sum_fy,ground_truth,518.462997,-30.35465908050537
ours,front_sum_fy,ground_truth,518.627997,-34.32912826538086
ours,front_sum_fy,ground_truth,518.792997,-29.525556564331055
ours,front_sum_fy,ground_truth,518.957997,-20.280713081359863
ours,front_sum_fy,ground_truth,519.122997,-9.826116561889648
ours,front_sum_fy,ground_truth,519.287997,1.7658600211143494
ours,front_sum_fy,ground_truth,519.452997,4.929334402084351
ours,front_sum_fy,ground_truth,519.617997,2.8822529315948486
ours,front_sum_fy,ground_truth,519.782997,-1.4065818786621094
ours,front_sum_fy,ground_truth,519.947997,-8.059494256973267
ours,front_sum_fy,ground_truth,520.112997,-18.059688568115234
ours,front_sum_fy,ground_truth,520.277997,-16.237838745117188
ours,front_sum_fy,ground_truth,520.442997,-7.49082088470459
ours,front_sum_fy,ground_truth,520.607997,-0.2077377885580063
ours,front_sum_fy,ground_truth,520.772997,30.362635612487793
ours,front_sum_fy,ground_truth,520.937997,33.72557258605957
ours,front_sum_fy,ground_truth,521.102997,22.823050498962402
ours,front_sum_fy,ground_truth,521.267997,-20.013689041137695
ours,front_sum_fy,ground_truth,521.432997,-49.654653549194336
ours,front_sum_fy,ground_truth,521.597997,-58.72769546508789
ours,front_sum_fy,ground_truth,521.762997,-52.95102500915527
ours,front_sum_fy,ground_truth,521.927997,-40.05420112609863
ours,front_sum_fy,ground_truth,522.092997,-11.342233180999756
ours,front_sum_fy,ground_truth,522.257997,10.005005836486816
ours,front_sum_fy,ground_truth,522.422997,8.226557731628418
ours,front_sum_fy,ground_truth,522.587997,8.256237030029297
ours,front_sum_fy,ground_truth,522.752997,2.459149718284607
ours,front_sum_fy,ground_truth,522.917997,-1.7202922105789185
ours,front_sum_fy,ground_truth,523.082997,-7.724217891693115
ours,front_sum_fy,ground_truth,523.247997,-12.539663791656494
ours,front_sum_fy,ground_truth,523.412997,-12.640936851501465
ours,front_sum_fy,ground_truth,523.577997,-15.068027973175049
ours,front_sum_fy,ground_truth,523.742997,-12.947497844696045
ours,front_sum_fy,ground_truth,523.907997,-9.508391380310059
ours,front_sum_fy,ground_truth,524.072997,-3.7374982833862305
ours,front_sum_fy,ground_truth,524.237997,-5.084596633911133
ours,front_sum_fy,ground_truth,524.402997,1.0377489924430847
ours,front_sum_fy,ground_truth,524.567997,1.9520588517189026
ours,front_sum_fy,ground_truth,524.732997,3.9411667585372925
ours,front_sum_fy,ground_truth,524.897997,7.338772296905518
ours,front_sum_fy,ground_truth,525.062997,1.1799235939979553
ours,front_sum_fy,ground_truth,525.227997,-6.483460903167725
ours,front_sum_fy,ground_truth,525.392997,-12.683380126953125
ours,front_sum_fy,ground_truth,525.557997,-21.651833534240723
ours,front_sum_fy,ground_truth,525.722997,-28.726344108581543
ours,front_sum_fy,ground_truth,525.887997,-24.48997211456299
ours,front_sum_fy,ground_truth,526.052997,-16.559085845947266
ours,front_sum_fy,ground_truth,526.217997,-3.3847988843917847
ours,front_sum_fy,ground_truth,526.382997,11.584819793701172
ours,front_sum_fy,ground_truth,526.547997,24.273598670959473
ours,front_sum_fy,ground_truth,526.712997,26.503392219543457
ours,front_sum_fy,ground_truth,526.877997,16.261335372924805
ours,front_sum_fy,ground_truth,527.042997,0.890710711479187
ours,front_sum_fy,ground_truth,527.207997,-11.359907150268555
ours,front_sum_fy,ground_truth,527.372997,-24.97254753112793
ours,front_sum_fy,ground_truth,527.537997,-29.366046905517578
ours,front_sum_fy,ground_truth,527.702997,-27.568639755249023
ours,front_sum_fy,ground_truth,527.867997,-20.695072174072266
ours,front_sum_fy,ground_truth,528.032997,-14.58664608001709
ours,front_sum_fy,ground_truth,528.197997,-1.7908430695533752
ours,front_sum_fy,ground_truth,528.362997,15.371291160583496
ours,front_sum_fy,ground_truth,528.527997,64.37423324584961
ours,front_sum_fy,ground_truth,528.692997,103.12174987792969
ours,front_sum_fy,ground_truth,528.857997,127.59339141845703
ours,front_sum_fy,ground_truth,529.022997,141.83028411865234
ours,front_sum_fy,ground_truth,529.187997,152.46180725097656
ours,front_sum_fy,ground_truth,529.352997,142.40801239013672
ours,front_sum_fy,ground_truth,529.517997,146.70741271972656
ours,front_sum_fy,ground_truth,529.682997,145.48358917236328
ours,front_sum_fy,ground_truth,529.847997,140.9737777709961
ours,front_sum_fy,ground_truth,530.012997,161.45561981201172
ours,front_sum_fy,ground_truth,530.177997,197.1021499633789
ours,front_sum_fy,ground_truth,530.276997,216.18671417236328
ours,front_sum_fy,ground_truth,530.342997,237.91732788085938
ours,front_sum_fy,ground_truth,530.408997,247.29489135742188
ours,front_sum_fy,ground_truth,530.474997,255.59195709228516
ours,front_sum_fy,ground_truth,530.540997,281.69862365722656
ours,front_sum_fy,ground_truth,530.606997,294.5460968017578
ours,front_sum_fy,ground_truth,530.639997,290.59019470214844
ours,front_sum_fy,ground_truth,530.705997,312.0868377685547
ours,front_sum_fy,ground_truth,530.738997,314.9390563964844
ours,front_sum_fy,ground_truth,530.771997,316.4620056152344
ours,front_sum_fy,ground_truth,530.837997,328.05487060546875
ours,front_sum_fy,ground_truth,530.870997,331.05027770996094
ours,front_sum_fy,ground_truth,530.903997,344.9011535644531
ours,front_sum_fy,ground_truth,530.936997,345.785888671875
ours,front_sum_fy,ground_truth,530.969997,353.00181579589844
ours,front_sum_fy,ground_truth,531.035997,363.03131103515625
ours,front_sum_fy,ground_truth,531.068997,394.2962646484375
ours,front_sum_fy,ground_truth,531.101997,384.60560607910156
ours,front_sum_fy,ground_truth,531.134997,379.7030792236328
ours,front_sum_fy,ground_truth,531.167997,382.75819396972656
ours,front_sum_fy,ground_truth,531.233997,403.2569580078125
ours,front_sum_fy,ground_truth,531.266997,405.7414245605469
ours,front_sum_fy,ground_truth,531.299997,421.26161193847656
ours,front_sum_fy,ground_truth,531.332997,426.75782775878906
ours,front_sum_fy,ground_truth,531.365997,430.2886505126953
ours,front_sum_fy,ground_truth,531.431997,453.5693817138672
ours,front_sum_fy,ground_truth,531.464997,447.0735168457031
ours,front_sum_fy,ground_truth,531.497997,497.65318298339844
ours,front_sum_fy,ground_truth,531.563997,485.80108642578125
ours,front_sum_fy,ground_truth,531.629997,473.29054260253906
ours,front_sum_fy,ground_truth,531.662997,472.4935302734375
