scenario,signal,t_s,error_est_minus_gt
Baseline-NN-MSE,v_y,278.222998,-0.0033176276243347368
Baseline-NN-MSE,v_y,278.321998,-0.006229402338260311
Baseline-NN-MSE,v_y,278.453998,-0.004672338838218819
Baseline-NN-MSE,v_y,278.552998,-0.0047949394884068755
Baseline-NN-MSE,v_y,278.618998,-0.0031513330384308758
Baseline-NN-MSE,v_y,278.684998,-0.0021402271207346946
Baseline-NN-MSE,v_y,278.783998,-0.004151816823856472
Baseline-NN-MSE,v_y,278.882998,-0.0022730138762791785
Baseline-NN-MSE,v_y,278.948998,-0.002550372913407699
Baseline-NN-MSE,v_y,279.047998,-0.0026787928879727016
Baseline-NN-MSE,v_y,279.113998,-0.0027481025281455296
Baseline-NN-MSE,v_y,279.212998,-0.006025369263850408
Baseline-NN-MSE,v_y,279.311998,-0.003001429479713238
Baseline-NN-MSE,v_y,279.410998,-0.003809128384693811
Baseline-NN-MSE,v_y,279.575998,-0.020286007213715197
Baseline-NN-MSE,v_y,279.641998,-0.003812019182612222
Baseline-NN-MSE,v_y,279.740998,-0.004346796008090288
Baseline-NN-MSE,v_y,279.872998,-0.013487669674587125
Baseline-NN-MSE,v_y,279.938998,-0.003147563247734856
Baseline-NN-MSE,v_y,280.004998,-0.002202084171821883
Baseline-NN-MSE,v_y,280.136998,-0.0014460130292394888
Baseline-NN-MSE,v_y,280.202998,-0.000724230017884811
Baseline-NN-MSE,v_y,280.301998,0.0005657741011063505
Baseline-NN-MSE,v_y,280.400998,0.0007142068384504707
Baseline-NN-MSE,v_y,280.499998,0.002308873087331492
Baseline-NN-MSE,v_y,280.565998,0.0023272300048740174
Baseline-NN-MSE,v_y,280.697998,0.0018733527359354463
Baseline-NN-MSE,v_y,280.796998,0.0021314812388673124
Baseline-NN-MSE,v_y,280.928998,-0.001521992678971705
Baseline-NN-MSE,v_y,280.994998,-0.0021187686522487776
Baseline-NN-MSE,v_y,281.060998,-0.0037525760396214247
Baseline-NN-MSE,v_y,281.126998,-0.005118863026695092
Baseline-NN-MSE,v_y,281.225998,-0.00562140632691225
Baseline-NN-MSE,v_y,281.291998,-0.006668052224541532
Baseline-NN-MSE,v_y,281.357998,-0.0070192747785463305
Baseline-NN-MSE,v_y,281.456998,-0.01744891380790517
Baseline-NN-MSE,v_y,281.555998,-0.006506544760351458
Baseline-NN-MSE,v_y,281.621998,-0.007628475540458594
Baseline-NN-MSE,v_y,281.720998,-0.009567290628595775
Baseline-NN-MSE,v_y,281.786998,-0.0033539539259422636
Baseline-NN-MSE,v_y,281.852998,-0.0017020322437592064
Baseline-NN-MSE,v_y,281.984998,0.0010522467235731803
Baseline-NN-MSE,v_y,282.050998,0.0029247383866525256
Baseline-NN-MSE,v_y,282.116998,0.0024631787568495933
Baseline-NN-MSE,v_y,282.215998,0.0045196723310829134
Baseline-NN-MSE,v_y,282.314998,0.0011657377081051579
Baseline-NN-MSE,v_y,282.413998,-0.0014029877018792575
Baseline-NN-MSE,v_y,282.479998,-0.0031428733307326227
Baseline-NN-MSE,v_y,282.545998,-0.0048198793762871395
Baseline-NN-MSE,v_y,282.677998,-0.01545072658890441
Baseline-NN-MSE,v_y,282.743998,-0.009880632434373565
Baseline-NN-MSE,v_y,282.875998,-0.006873247274766459
Baseline-NN-MSE,v_y,282.941998,-0.0074134788403114465
Baseline-NN-MSE,v_y,283.040998,-0.012893001088359474
Baseline-NN-MSE,v_y,283.106998,-0.0033569840500778103
Baseline-NN-MSE,v_y,283.238998,0.00031279396181040087
Baseline-NN-MSE,v_y,283.304998,0.0021503991874382983
Baseline-NN-MSE,v_y,283.403998,0.005367468059496061
Baseline-NN-MSE,v_y,283.469998,0.00498997872883522
Baseline-NN-MSE,v_y,283.601998,0.011606477832648066
Baseline-NN-MSE,v_y,283.667998,0.0031118787782694057
Baseline-NN-MSE,v_y,283.766998,0.0028365752444556025
Baseline-NN-MSE,v_y,283.898998,0.006255020495582839
Baseline-NN-MSE,v_y,283.964998,-0.002172661416792933
Baseline-NN-MSE,v_y,284.030998,-0.003974848383228494
Baseline-NN-MSE,v_y,284.162998,-0.005787869208486618
Baseline-NN-MSE,v_y,284.228998,-0.007356167568743549
Baseline-NN-MSE,v_y,284.327998,-0.00856076092005438
Baseline-NN-MSE,v_y,284.459998,-0.014651698475315639
Baseline-NN-MSE,v_y,284.525998,-0.00774498894292433
Baseline-NN-MSE,v_y,284.657998,-0.0298491270042225
Baseline-NN-MSE,v_y,284.723998,-0.003149533016627546
Baseline-NN-MSE,v_y,284.789998,-0.0023145711338346704
Baseline-NN-MSE,v_y,284.855998,-0.0007927895110366456
Baseline-NN-MSE,v_y,284.954998,0.003184034284251347
Baseline-NN-MSE,v_y,285.020998,0.002391342261312754
Baseline-NN-MSE,v_y,285.086998,0.0032393272926662386
Baseline-NN-MSE,v_y,285.152998,0.0035826909286046232
Baseline-NN-MSE,v_y,285.251998,0.003434319224632068
Baseline-NN-MSE,v_y,285.317998,0.0028132073918051004
Baseline-NN-MSE,v_y,285.449998,0.0008757355450912663
Baseline-NN-MSE,v_y,285.515998,-0.0003620617131791515
Baseline-NN-MSE,v_y,285.614998,-0.0009592963000202188
Baseline-NN-MSE,v_y,285.680998,-0.0029936728623133763
Baseline-NN-MSE,v_y,285.746998,-0.0038246019433671036
Baseline-NN-MSE,v_y,285.878998,-0.005641123043205791
Baseline-NN-MSE,v_y,285.944998,-0.005829518665686484
Baseline-NN-MSE,v_y,286.010998,-0.005398548259063496
Baseline-NN-MSE,v_y,286.109998,-0.006703213882051057
Baseline-NN-MSE,v_y,286.208998,-0.006340630985163506
Baseline-NN-MSE,v_y,286.307998,-0.005134299390812946
Baseline-NN-MSE,v_y,286.373998,-0.004472653851891439
Baseline-NN-MSE,v_y,286.439998,-0.003829495038694334
Baseline-NN-MSE,v_y,286.571998,-0.004038043508994525
Baseline-NN-MSE,v_y,286.637998,-0.0012682777585459742
Baseline-NN-MSE,v_y,286.769998,-0.0001168063891267973
Baseline-NN-MSE,v_y,286.835998,0.0005632214803465707
Baseline-NN-MSE,v_y,286.934998,0.005261161032592415
Baseline-NN-MSE,v_y,287.000998,0.002874336248911244
Baseline-NN-MSE,v_y,287.066998,0.0022073779332907467
Baseline-NN-MSE,v_y,287.165998,0.001918580461129471
Baseline-NN-MSE,v_y,287.264998,0.004618127742096204
Baseline-NN-MSE,v_y,287.363998,0.0027122173334607758
Baseline-NN-MSE,v_y,287.462998,-0.0002180198113434697
Baseline-NN-MSE,v_y,287.528998,-0.001211246237231043
Baseline-NN-MSE,v_y,287.627998,-0.005419362400654923
Baseline-NN-MSE,v_y,287.693998,-0.003871286811085395
Baseline-NN-MSE,v_y,287.759998,-0.004882896737269535
Baseline-NN-MSE,v_y,287.891998,-0.01424750505697242
Baseline-NN-MSE,v_y,288.023998,-0.019576955392820006
Baseline-NN-MSE,v_y,288.089998,-0.007549882026369817
Baseline-NN-MSE,v_y,288.221998,-0.01565056779319325
Baseline-NN-MSE,v_y,288.353998,-0.01109587467662632
Baseline-NN-MSE,v_y,288.485998,-0.004685549819099466
Baseline-NN-MSE,v_y,288.617998,0.0011017319640960477
Baseline-NN-MSE,v_y,288.716998,0.00492022690135438
Baseline-NN-MSE,v_y,288.782998,0.002863566883319041
Baseline-NN-MSE,v_y,288.848998,0.002424202096235284
Baseline-NN-MSE,v_y,288.914998,0.003061326354505206
Baseline-NN-MSE,v_y,289.013998,0.0017036260105220968
Baseline-NN-MSE,v_y,289.079998,0.0019421261310574034
Baseline-NN-MSE,v_y,289.145998,0.001043323564307072
Baseline-NN-MSE,v_y,289.244998,0.00141335439953226
Baseline-NN-MSE,v_y,289.343998,-0.0018257964568267962
Baseline-NN-MSE,v_y,289.442998,-0.0038373118788348447
Baseline-NN-MSE,v_y,289.541998,-0.0030631155833062
Baseline-NN-MSE,v_y,289.607998,-0.002113850727339578
Baseline-NN-MSE,v_y,289.673998,-0.0022189418682272283
Baseline-NN-MSE,v_y,289.739998,-0.003882515249057625
Baseline-NN-MSE,v_y,289.838998,-0.005315537471534529
Baseline-NN-MSE,v_y,289.937998,-0.013606592779966925
Baseline-NN-MSE,v_y,290.036998,-0.012906199872809998
Baseline-NN-MSE,v_y,290.102998,-0.008106973341550139
Baseline-NN-MSE,v_y,290.168998,-0.008945540766097992
Baseline-NN-MSE,v_y,290.267998,-0.018602207796109327
Baseline-NN-MSE,v_y,290.366998,-0.009241836263257835
Baseline-NN-MSE,v_y,290.432998,-0.00862348230914714
Baseline-NN-MSE,v_y,290.531998,-0.008495421501998834
Baseline-NN-MSE,v_y,290.597998,-0.008038483135154595
Baseline-NN-MSE,v_y,290.696998,-0.009104496241981785
Baseline-NN-MSE,v_y,290.861998,-0.014122927803029234
Baseline-NN-MSE,v_y,290.927998,-0.007639573678627692
Baseline-NN-MSE,v_y,291.059998,-0.011512182302745921
Baseline-NN-MSE,v_y,291.224998,-0.022089027947229112
Baseline-NN-MSE,v_y,291.323998,-0.016998904600994458
Baseline-NN-MSE,v_y,291.455998,-0.019686196944308176
Baseline-NN-MSE,v_y,291.587998,-0.013587842349208401
Baseline-NN-MSE,v_y,291.719998,-0.017733063256490822
Baseline-NN-MSE,v_y,291.851998,-0.0144434307605118
Baseline-NN-MSE,v_y,292.049998,-0.013829702771815389
Baseline-NN-MSE,v_y,292.181998,-0.012112823012878249
Baseline-NN-MSE,v_y,292.313998,-0.007896509486562842
Baseline-NN-MSE,v_y,292.445998,-0.015483544020543694
Baseline-NN-MSE,v_y,292.544998,-0.005800405424689126
Baseline-NN-MSE,v_y,292.709998,-0.019659178426557677
Baseline-NN-MSE,v_y,292.775998,-0.0024858920254343664
Baseline-NN-MSE,v_y,292.907998,0.0011016517304999751
Baseline-NN-MSE,v_y,292.973998,0.0033382976205915127
Baseline-NN-MSE,v_y,293.171998,0.04664417230606449
Baseline-NN-MSE,v_y,293.303998,0.027198813483320317
Baseline-NN-MSE,v_y,293.435998,0.027344084866507856
Baseline-NN-MSE,v_y,293.501998,0.01396136539520254
Baseline-NN-MSE,v_y,293.633998,0.023389902433949783
Baseline-NN-MSE,v_y,293.699998,0.02059452314762944
Baseline-NN-MSE,v_y,293.831998,0.0006185629012780414
Baseline-NN-MSE,v_y,293.897998,0.06238620007463469
Baseline-NN-MSE,v_y,294.029998,0.015295256082043518
Baseline-NN-MSE,v_y,294.161998,0.009603600501265741
Baseline-NN-MSE,v_y,294.293998,0.014202073451450303
Baseline-NN-MSE,v_y,294.425998,0.013694653419135727
Baseline-NN-MSE,v_y,294.557998,0.021471395114779745
Baseline-NN-MSE,v_y,294.689998,0.008375927767148461
Baseline-NN-MSE,v_y,294.788998,0.005213387229317967
Baseline-NN-MSE,v_y,294.887998,0.007645914157095923
Baseline-NN-MSE,v_y,294.986998,0.004924137289463781
Baseline-NN-MSE,v_y,295.085998,0.012113140778733211
Baseline-NN-MSE,v_y,295.184998,0.007831638132375196
Baseline-NN-MSE,v_y,295.283998,0.014601151518096211
Baseline-NN-MSE,v_y,295.415998,0.008700210466527414
Baseline-NN-MSE,v_y,295.580998,0.031077630136427725
Baseline-NN-MSE,v_y,295.679998,0.025250210629764513
Baseline-NN-MSE,v_y,295.811998,0.016389557870216898
Baseline-NN-MSE,v_y,295.943998,0.01673923168261715
Baseline-NN-MSE,v_y,296.108998,0.02567380384960055
Baseline-NN-MSE,v_y,296.207998,0.014562908525678542
Baseline-NN-MSE,v_y,296.339998,0.006795363989305747
Baseline-NN-MSE,v_y,296.471998,0.012391549406269409
Baseline-NN-MSE,v_y,296.537998,0.005359986830135999
Baseline-NN-MSE,v_y,296.669998,0.012112244169316944
Baseline-NN-MSE,v_y,296.735998,0.006127345210635349
Baseline-NN-MSE,v_y,296.900998,0.0018724102942166143
Baseline-NN-MSE,v_y,297.065998,0.03720981656324851
Baseline-NN-MSE,v_y,297.197998,0.028722315283818495
Baseline-NN-MSE,v_y,297.329998,0.021598693991570855
Baseline-NN-MSE,v_y,297.428998,0.016970970108318356
Baseline-NN-MSE,v_y,297.527998,0.03443519848289664
Baseline-NN-MSE,v_y,297.626998,0.023267298093135658
Baseline-NN-MSE,v_y,297.791998,0.09137259860574104
Baseline-NN-MSE,v_y,297.857998,0.022786321928820463
Baseline-NN-MSE,v_y,298.022998,0.015002995652277695
Baseline-NN-MSE,v_y,298.121998,0.0454395611269206
Baseline-NN-MSE,v_y,298.253998,0.015458979599729528
Baseline-NN-MSE,v_y,298.385998,-0.0010766749596176073
Baseline-NN-MSE,v_y,298.583998,-0.01385251935974613
Baseline-NN-MSE,v_y,298.781998,-0.016720349372338572
Baseline-NN-MSE,v_y,298.913998,-0.005627784360226762
Baseline-NN-MSE,v_y,298.979998,-0.002560279055427217
Baseline-NN-MSE,v_y,299.111998,-0.01005157980102489
Baseline-NN-MSE,v_y,299.243998,0.002212666456599399
Baseline-NN-MSE,v_y,299.342998,0.0008769928295469243
Baseline-NN-MSE,v_y,299.441998,-0.0013717655082907676
Baseline-NN-MSE,v_y,299.540998,0.0005348572282312392
Baseline-NN-MSE,v_y,299.639998,-0.0009077847908041115
Baseline-NN-MSE,v_y,299.771998,-0.0062542553500335996
Baseline-NN-MSE,v_y,299.903998,-0.00582538661291343
Baseline-NN-MSE,v_y,300.035998,-0.023877298024582216
Baseline-NN-MSE,v_y,300.167998,-0.02841812255521342
Baseline-NN-MSE,v_y,300.299998,-0.02036168119617085
Baseline-NN-MSE,v_y,300.431998,-0.0227586838031488
Baseline-NN-MSE,v_y,300.563998,-0.02104596500265135
Baseline-NN-MSE,v_y,300.695998,-0.014518959149565136
Baseline-NN-MSE,v_y,300.827998,-0.008643678790205701
Baseline-NN-MSE,v_y,300.959998,-0.003086639884011245
Baseline-NN-MSE,v_y,301.091998,0.0023796734363973632
Baseline-NN-MSE,v_y,301.223998,0.0035179249273413725
Baseline-NN-MSE,v_y,301.355998,0.0053571336192854094
Baseline-NN-MSE,v_y,301.487998,0.008001666369784706
Baseline-NN-MSE,v_y,301.619998,0.006480805542233509
Baseline-NN-MSE,v_y,301.784998,0.00782747203451005
Baseline-NN-MSE,v_y,301.883998,0.006767322230491965
Baseline-NN-MSE,v_y,302.015998,0.00290199168234756
Baseline-NN-MSE,v_y,302.147998,0.00685059147769778
Baseline-NN-MSE,v_y,302.279998,0.008515099176443074
Baseline-NN-MSE,v_y,302.411998,0.01582151935255416
Baseline-NN-MSE,v_y,302.609998,0.019387176634097864
Baseline-NN-MSE,v_y,302.807998,0.02185950378469176
Baseline-NN-MSE,v_y,302.906998,0.009814237995344366
Baseline-NN-MSE,v_y,303.005998,0.02103543516556547
Baseline-NN-MSE,v_y,303.104998,0.008397801080399087
Baseline-NN-MSE,v_y,303.269998,0.026216700312872737
Baseline-NN-MSE,v_y,303.335998,0.005230154503731321
Baseline-NN-MSE,v_y,303.533998,0.019887020780613218
Baseline-NN-MSE,v_y,303.731998,0.0074064974713528575
Baseline-NN-MSE,v_y,303.863998,-0.005705693327454298
Baseline-NN-MSE,v_y,303.995998,-0.005083438294667397
Baseline-NN-MSE,v_y,304.193998,-0.015167809527185883
Baseline-NN-MSE,v_y,304.259998,-0.0085388445388343
Baseline-NN-MSE,v_y,304.424998,-0.007362583510789222
Baseline-NN-MSE,v_y,304.523998,-0.01680332962127179
Baseline-NN-MSE,v_y,304.622998,-0.0079322438953921
Baseline-NN-MSE,v_y,304.721998,-0.016124210915074322
Baseline-NN-MSE,v_y,304.820998,-0.004629623027111673
Baseline-NN-MSE,v_y,304.985998,-0.011782497056764984
Baseline-NN-MSE,v_y,305.183998,-0.008432699808004096
Baseline-NN-MSE,v_y,305.315998,-0.008258361724583219
Baseline-NN-MSE,v_y,305.447998,-0.00531518902518574
Baseline-NN-MSE,v_y,305.579998,-0.0038071875380352727
Baseline-NN-MSE,v_y,305.711998,0.002843268019464995
Baseline-NN-MSE,v_y,305.843998,-0.009146867543449344
Baseline-NN-MSE,v_y,305.942998,0.0016084220106872271
Baseline-NN-MSE,v_y,306.107998,-0.0005443085176638496
Baseline-NN-MSE,v_y,306.239998,-0.002833192581539412
Baseline-NN-MSE,v_y,306.371998,-0.0018196193862373977
Baseline-NN-MSE,v_y,306.569998,0.0008153025593663765
Baseline-NN-MSE,v_y,306.767998,-0.013930975520557803
Baseline-NN-MSE,v_y,306.899998,-0.008986541233312606
Baseline-NN-MSE,v_y,307.031998,-0.014002802158215644
Baseline-NN-MSE,v_y,307.163998,-0.019287284637779067
Baseline-NN-MSE,v_y,307.295998,-0.012054062973484492
Baseline-NN-MSE,v_y,307.460998,-0.024591156384730417
Baseline-NN-MSE,v_y,307.559998,-0.025671600973887543
Baseline-NN-MSE,v_y,307.757998,-0.014049549853304144
Baseline-NN-MSE,v_y,307.889998,-0.0185073944827453
Baseline-NN-MSE,v_y,308.021998,-0.023588242104576496
Baseline-NN-MSE,v_y,308.186998,0.007208731183026396
Baseline-NN-MSE,v_y,308.285998,0.0039504257881406435
Baseline-NN-MSE,v_y,308.417998,0.0018387121975096954
Baseline-NN-MSE,v_y,308.549998,0.005765456357316678
Baseline-NN-MSE,v_y,308.615998,0.0035751379849844334
Baseline-NN-MSE,v_y,308.747998,-0.0030640778214855446
Baseline-NN-MSE,v_y,308.945998,0.003349788169926704
Baseline-NN-MSE,v_y,309.011998,-0.0048605328353085175
Baseline-NN-MSE,v_y,309.209998,-0.0013635887775558242
Baseline-NN-MSE,v_y,309.341998,-0.005999549350875322
Baseline-NN-MSE,v_y,309.473998,-0.015433974217612889
Baseline-NN-MSE,v_y,309.539998,-0.006241624481513219
Baseline-NN-MSE,v_y,309.671998,-0.011125988983195334
Baseline-NN-MSE,v_y,309.737998,-0.006827568064594003
Baseline-NN-MSE,v_y,309.869998,-0.01245221307905181
Baseline-NN-MSE,v_y,309.935998,-0.003305427911756087
Baseline-NN-MSE,v_y,310.067998,-0.007249664042263848
Baseline-NN-MSE,v_y,310.199998,-0.0067109140691908875
Baseline-NN-MSE,v_y,310.331998,-0.0056820454164971945
Baseline-NN-MSE,v_y,310.463998,-0.0075829000976437855
Baseline-NN-MSE,v_y,310.529998,-0.0027507171252134643
Baseline-NN-MSE,v_y,310.661998,-0.008832844376562843
Baseline-NN-MSE,v_y,310.727998,-0.00361522620683008
Baseline-NN-MSE,v_y,310.826998,-0.0036907001372827875
Baseline-NN-MSE,v_y,310.892998,-0.0043420038980628295
Baseline-NN-MSE,v_y,310.991998,-0.009343813185558936
Baseline-NN-MSE,v_y,311.057998,-0.0037552343039579106
Baseline-NN-MSE,v_y,311.123998,-0.001525257033167915
Baseline-NN-MSE,v_y,311.222998,-0.0023816503461934757
Baseline-NN-MSE,v_y,311.288998,-0.0030818707046464944
Baseline-NN-MSE,v_y,311.387998,-0.004233536888431144
Baseline-NN-MSE,v_y,311.486998,-0.005128675267710603
Baseline-NN-MSE,v_y,311.585998,-0.009425847331012982
Baseline-NN-MSE,v_y,311.684998,-0.010085938115160287
Baseline-NN-MSE,v_y,311.783998,-0.008665222799235206
Baseline-NN-MSE,v_y,311.882998,-0.005735600993043211
Baseline-NN-MSE,v_y,311.981998,-0.007349520019730549
Baseline-NN-MSE,v_y,312.080998,-0.0008579521507560695
Baseline-NN-MSE,v_y,312.146998,-5.293953925150641e-05
Baseline-NN-MSE,v_y,312.245998,-0.00015399609874988673
Baseline-NN-MSE,v_y,312.311998,0.003760211620191467
Baseline-NN-MSE,v_y,312.410998,0.006357212710531024
Baseline-NN-MSE,v_y,312.476998,0.0035764044591780064
Baseline-NN-MSE,v_y,312.575998,0.008645839866033567
Baseline-NN-MSE,v_y,312.641998,0.006798394870219326
Baseline-NN-MSE,v_y,312.707998,0.00539743519266922
Baseline-NN-MSE,v_y,312.806998,0.0064624654648792745
Baseline-NN-MSE,v_y,312.872998,0.0066689714770616915
Baseline-NN-MSE,v_y,313.004998,0.01385580355664534
Baseline-NN-MSE,v_y,313.070998,0.008379189430484046
Baseline-NN-MSE,v_y,313.169998,0.005421287780871198
Baseline-NN-MSE,v_y,313.235998,0.012971082823897695
Baseline-NN-MSE,v_y,313.334998,0.007165637266894731
Baseline-NN-MSE,v_y,313.400998,0.0103474253403108
Baseline-NN-MSE,v_y,313.466998,0.019394973800094695
Baseline-NN-MSE,v_y,313.565998,0.021195632370832718
Baseline-NN-MSE,v_y,313.631998,0.011030323501979855
Baseline-NN-MSE,v_y,313.697998,0.016971534610064676
Baseline-NN-MSE,v_y,313.796998,0.01520462799643063
Baseline-NN-MSE,v_y,313.862998,0.016380958726761874
Baseline-NN-MSE,v_y,313.928998,0.01103674289010298
Baseline-NN-MSE,v_y,314.027998,0.026772727237311722
Baseline-NN-MSE,v_y,314.093998,0.014171019485819114
Baseline-NN-MSE,v_y,314.225998,0.016493028580150837
Baseline-NN-MSE,v_y,314.324998,0.02943957539127301
Baseline-NN-MSE,v_y,314.390998,0.013707412580819672
Baseline-NN-MSE,v_y,314.489998,0.041989975271005675
Baseline-NN-MSE,v_y,314.555998,0.013742814469775572
Baseline-NN-MSE,v_y,314.654998,0.03342430011438244
Baseline-NN-MSE,v_y,314.720998,0.013255376413703945
Baseline-NN-MSE,v_y,314.786998,0.011842837386893207
Baseline-NN-MSE,v_y,314.885998,0.012903202942237957
Baseline-NN-MSE,v_y,314.951998,0.013354088109836015
Baseline-NN-MSE,v_y,315.083998,0.04166785340960849
Baseline-NN-MSE,v_y,315.182998,0.010593779588721042
Baseline-NN-MSE,v_y,315.281998,0.011043603160868942
Baseline-NN-MSE,v_y,315.380998,0.02203613595200643
Baseline-NN-MSE,v_y,315.479998,0.009306896386675756
Baseline-NN-MSE,v_y,315.578998,0.018228373897462236
Baseline-NN-MSE,v_y,315.677998,0.008577095749033509
Baseline-NN-MSE,v_y,315.776998,0.01831316326302579
Baseline-NN-MSE,v_y,315.875998,0.01702664567224857
Baseline-NN-MSE,v_y,315.974998,0.017832471178086978
Baseline-NN-MSE,v_y,316.040998,0.008751114185398617
Baseline-NN-MSE,v_y,316.172998,0.010920426936218336
Baseline-NN-MSE,v_y,316.238998,0.004231319994510395
Baseline-NN-MSE,v_y,316.403998,0.0018927806797342794
Baseline-NN-MSE,v_y,316.502998,0.004185347874272778
Baseline-NN-MSE,v_y,316.634998,0.0003797429726344892
Baseline-NN-MSE,v_y,316.766998,-0.001306657754068706
Baseline-NN-MSE,v_y,316.898998,0.014932937879230647
Baseline-NN-MSE,v_y,316.997998,-0.0007978220599603597
Baseline-NN-MSE,v_y,317.129998,-0.0005068225429422507
Baseline-NN-MSE,v_y,317.195998,-0.0010793397849144237
Baseline-NN-MSE,v_y,317.261998,-0.0014099893652235046
Baseline-NN-MSE,v_y,317.360998,-0.0008621166432461469
Baseline-NN-MSE,v_y,317.426998,-0.0003156466062191887
Baseline-NN-MSE,v_y,317.525998,0.0025405813570988645
Baseline-NN-MSE,v_y,317.591998,0.0007607385501031128
Baseline-NN-MSE,v_y,317.723998,0.0066549286629344895
Baseline-NN-MSE,v_y,317.822998,0.0030545996272422493
Baseline-NN-MSE,v_y,317.921998,0.0006967131222264666
Baseline-NN-MSE,v_y,318.020998,0.0012299302340237905
Baseline-NN-MSE,v_y,318.119998,0.000242157279003119
Baseline-NN-MSE,v_y,318.284998,-0.0027299347352566228
Baseline-NN-MSE,v_y,318.449998,-0.0015074817487978898
Baseline-NN-MSE,v_y,318.515998,0.0018061550682372252
Baseline-NN-MSE,v_y,318.614998,0.005145694952266994
Baseline-NN-MSE,v_y,318.680998,0.0023924830271634945
Baseline-NN-MSE,v_y,318.746998,0.002730467697571959
Baseline-NN-MSE,v_y,318.845998,0.00715928095820173
Baseline-NN-MSE,v_y,318.911998,0.004225083002511371
Baseline-NN-MSE,v_y,319.043998,0.005057321743447668
