scenario,signal,series,t_s,value
ours,front_sum_fy,ground_truth,40.656,-639.2236022949219
ours,front_sum_fy,ground_truth,40.821,-623.10302734375
ours,front_sum_fy,ground_truth,40.986,-567.4319152832031
ours,front_sum_fy,ground_truth,41.151,-551.52001953125
ours,front_sum_fy,ground_truth,41.316,-512.7358245849609
ours,front_sum_fy,ground_truth,41.481,-474.34571838378906
ours,front_sum_fy,ground_truth,41.646,-481.4250793457031
ours,front_sum_fy,ground_truth,41.778,-471.0221862792969
ours,front_sum_fy,ground_truth,41.811,-479.8600616455078
ours,front_sum_fy,ground_truth,41.877,-478.6535186767578
ours,front_sum_fy,ground_truth,41.91,-471.6464080810547
ours,front_sum_fy,ground_truth,41.976,-484.9728088378906
ours,front_sum_fy,ground_truth,42.009,-482.27305603027344
ours,front_sum_fy,ground_truth,42.075,-488.9337921142578
ours,front_sum_fy,ground_truth,42.207,-481.03977966308594
ours,front_sum_fy,ground_truth,42.372,-488.2403869628906
ours,front_sum_fy,ground_truth,42.405,-476.99278259277344
ours,front_sum_fy,ground_truth,42.438,-478.24559020996094
ours,front_sum_fy,ground_truth,42.504,-485.5138702392578
ours,front_sum_fy,ground_truth,42.57,-477.3592224121094
ours,front_sum_fy,ground_truth,42.603,-480.3484802246094
ours,front_sum_fy,ground_truth,42.636,-481.3945617675781
ours,front_sum_fy,ground_truth,42.702,-474.20530700683594
ours,front_sum_fy,ground_truth,42.768,-483.65553283691406
ours,front_sum_fy,ground_truth,42.801,-474.5190124511719
ours,front_sum_fy,ground_truth,42.834,-469.7594299316406
ours,front_sum_fy,ground_truth,42.9,-480.5694580078125
ours,front_sum_fy,ground_truth,42.966,-467.2312316894531
ours,front_sum_fy,ground_truth,43.032,-482.64825439453125
ours,front_sum_fy,ground_truth,43.098,-458.5958557128906
ours,front_sum_fy,ground_truth,43.131,-456.6172180175781
ours,front_sum_fy,ground_truth,43.23,-454.05738830566406
ours,front_sum_fy,ground_truth,43.296,-442.8537292480469
ours,front_sum_fy,ground_truth,43.329,-440.7226257324219
ours,front_sum_fy,ground_truth,43.362,-445.1515655517578
ours,front_sum_fy,ground_truth,43.428,-439.7578887939453
ours,front_sum_fy,ground_truth,43.494,-425.29795837402344
ours,front_sum_fy,ground_truth,43.527,-422.77333068847656
ours,front_sum_fy,ground_truth,43.56,-425.27845764160156
ours,front_sum_fy,ground_truth,43.626,-438.3759460449219
ours,front_sum_fy,ground_truth,43.692,-411.01820373535156
ours,front_sum_fy,ground_truth,43.725,-407.2256774902344
ours,front_sum_fy,ground_truth,43.758,-407.5420379638672
ours,front_sum_fy,ground_truth,43.824,-401.14341735839844
ours,front_sum_fy,ground_truth,43.89,-398.20513916015625
ours,front_sum_fy,ground_truth,43.956,-400.1022491455078
ours,front_sum_fy,ground_truth,44.022,-395.67144775390625
ours,front_sum_fy,ground_truth,44.088,-398.5425720214844
ours,front_sum_fy,ground_truth,44.154,-374.4262237548828
ours,front_sum_fy,ground_truth,44.22,-369.16973876953125
ours,front_sum_fy,ground_truth,44.286,-358.71119689941406
ours,front_sum_fy,ground_truth,44.352,-362.5870056152344
ours,front_sum_fy,ground_truth,44.418,-373.7143096923828
ours,front_sum_fy,ground_truth,44.451,-342.6559600830078
ours,front_sum_fy,ground_truth,44.484,-333.0850067138672
ours,front_sum_fy,ground_truth,44.55,-321.5709686279297
ours,front_sum_fy,ground_truth,44.616,-293.9741516113281
ours,front_sum_fy,ground_truth,44.682,-311.2074432373047
ours,front_sum_fy,ground_truth,44.748,-279.8766632080078
ours,front_sum_fy,ground_truth,44.814,-246.1933364868164
ours,front_sum_fy,ground_truth,44.847,-242.03755950927734
ours,front_sum_fy,ground_truth,44.88,-242.35137939453125
ours,front_sum_fy,ground_truth,44.946,-229.28972625732422
ours,front_sum_fy,ground_truth,45.012,-218.25212860107422
ours,front_sum_fy,ground_truth,45.045,-197.35582733154297
ours,front_sum_fy,ground_truth,45.078,-192.60633087158203
ours,front_sum_fy,ground_truth,45.144,-181.27445220947266
ours,front_sum_fy,ground_truth,45.21,-168.81248474121094
ours,front_sum_fy,ground_truth,45.276,-144.60672760009766
ours,front_sum_fy,ground_truth,45.342,-133.40148162841797
ours,front_sum_fy,ground_truth,45.408,-135.77628326416016
ours,front_sum_fy,ground_truth,45.474,-125.05064392089844
ours,front_sum_fy,ground_truth,45.54,-130.7682113647461
ours,front_sum_fy,ground_truth,45.606,-155.05917358398438
ours,front_sum_fy,ground_truth,45.672,-185.0883026123047
ours,front_sum_fy,ground_truth,45.738,-195.7578125
ours,front_sum_fy,ground_truth,45.771,-205.36894989013672
ours,front_sum_fy,ground_truth,45.804,-237.36702728271484
ours,front_sum_fy,ground_truth,45.87,-243.60935974121094
ours,front_sum_fy,ground_truth,45.936,-267.5091094970703
ours,front_sum_fy,ground_truth,45.969,-277.0361022949219
ours,front_sum_fy,ground_truth,46.002,-235.62995147705078
ours,front_sum_fy,ground_truth,46.068,-252.05026245117188
ours,front_sum_fy,ground_truth,46.134,-250.78668975830078
ours,front_sum_fy,ground_truth,46.167,-247.2528839111328
ours,front_sum_fy,ground_truth,46.2,-227.05311584472656
ours,front_sum_fy,ground_truth,46.266,-208.30824279785156
ours,front_sum_fy,ground_truth,46.332,-195.59394073486328
ours,front_sum_fy,ground_truth,46.365,-190.55308532714844
ours,front_sum_fy,ground_truth,46.398,-178.69439697265625
ours,front_sum_fy,ground_truth,46.464,-171.25747680664062
ours,front_sum_fy,ground_truth,46.53,-139.60652923583984
ours,front_sum_fy,ground_truth,46.596,-130.6197395324707
ours,front_sum_fy,ground_truth,46.662,-103.7809066772461
ours,front_sum_fy,ground_truth,46.728,-96.73319625854492
ours,front_sum_fy,ground_truth,46.794,-98.00149917602539
ours,front_sum_fy,ground_truth,46.86,-85.5583267211914
ours,front_sum_fy,ground_truth,46.926,-82.40533065795898
ours,front_sum_fy,ground_truth,46.992,-86.62939453125
ours,front_sum_fy,ground_truth,47.058,-82.99205017089844
ours,front_sum_fy,ground_truth,47.091,-81.64982604980469
ours,front_sum_fy,ground_truth,47.124,-80.75147247314453
ours,front_sum_fy,ground_truth,47.19,-82.31105041503906
ours,front_sum_fy,ground_truth,47.256,-84.5382194519043
ours,front_sum_fy,ground_truth,47.289,-84.92314147949219
ours,front_sum_fy,ground_truth,47.322,-84.44618606567383
ours,front_sum_fy,ground_truth,47.388,-83.70636749267578
ours,front_sum_fy,ground_truth,47.454,-86.39449310302734
ours,front_sum_fy,ground_truth,47.487,-87.31461334228516
ours,front_sum_fy,ground_truth,47.52,-87.63077926635742
ours,front_sum_fy,ground_truth,47.586,-85.95387649536133
ours,front_sum_fy,ground_truth,47.652,-85.63522338867188
ours,front_sum_fy,ground_truth,47.685,-86.19679260253906
ours,front_sum_fy,ground_truth,47.718,-85.12374496459961
ours,front_sum_fy,ground_truth,47.784,-86.46588516235352
ours,front_sum_fy,ground_truth,47.85,-88.82696914672852
ours,front_sum_fy,ground_truth,47.916,-88.01597595214844
ours,front_sum_fy,ground_truth,47.982,-92.64767456054688
ours,front_sum_fy,ground_truth,48.048,-91.80255126953125
ours,front_sum_fy,ground_truth,48.114,-92.04616928100586
ours,front_sum_fy,ground_truth,48.18,-92.37911224365234
ours,front_sum_fy,ground_truth,48.246,-93.4780387878418
ours,front_sum_fy,ground_truth,48.312,-94.51030349731445
ours,front_sum_fy,ground_truth,48.378,-98.84109497070312
ours,front_sum_fy,ground_truth,48.411,-99.32315063476562
ours,front_sum_fy,ground_truth,48.444,-99.32327270507812
ours,front_sum_fy,ground_truth,48.51,-99.59474182128906
ours,front_sum_fy,ground_truth,48.576,-102.50062561035156
ours,front_sum_fy,ground_truth,48.609,-103.10025024414062
ours,front_sum_fy,ground_truth,48.642,-104.33705520629883
ours,front_sum_fy,ground_truth,48.708,-106.27029800415039
ours,front_sum_fy,ground_truth,48.774,-108.00142669677734
ours,front_sum_fy,ground_truth,48.807,-108.22926330566406
ours,front_sum_fy,ground_truth,48.84,-109.5914192199707
ours,front_sum_fy,ground_truth,48.906,-109.33927917480469
ours,front_sum_fy,ground_truth,48.972,-110.365966796875
ours,front_sum_fy,ground_truth,49.005,-111.15214920043945
ours,front_sum_fy,ground_truth,49.038,-112.02548599243164
ours,front_sum_fy,ground_truth,49.104,-109.49964904785156
ours,front_sum_fy,ground_truth,49.17,-110.82342910766602
ours,front_sum_fy,ground_truth,49.236,-109.91315460205078
ours,front_sum_fy,ground_truth,49.302,-109.72307968139648
ours,front_sum_fy,ground_truth,49.368,-109.4997329711914
ours,front_sum_fy,ground_truth,49.434,-106.06277847290039
ours,front_sum_fy,ground_truth,49.5,-106.26002883911133
ours,front_sum_fy,ground_truth,49.566,-104.13480758666992
ours,front_sum_fy,ground_truth,49.632,-98.67303466796875
ours,front_sum_fy,ground_truth,49.698,-101.305419921875
ours,front_sum_fy,ground_truth,49.731,-100.1435775756836
ours,front_sum_fy,ground_truth,49.764,-99.03780364990234
ours,front_sum_fy,ground_truth,49.83,-93.89551162719727
ours,front_sum_fy,ground_truth,49.896,-92.6173095703125
ours,front_sum_fy,ground_truth,49.929,-91.02219772338867
ours,front_sum_fy,ground_truth,49.962,-88.97212219238281
ours,front_sum_fy,ground_truth,50.028,-83.44965362548828
ours,front_sum_fy,ground_truth,50.094,-80.32750701904297
ours,front_sum_fy,ground_truth,50.16,-79.65156555175781
ours,front_sum_fy,ground_truth,50.226,-75.58165740966797
ours,front_sum_fy,ground_truth,50.292,-74.49125289916992
ours,front_sum_fy,ground_truth,50.325,-72.5383415222168
ours,front_sum_fy,ground_truth,50.358,-71.5239143371582
ours,front_sum_fy,ground_truth,50.424,-73.87794494628906
ours,front_sum_fy,ground_truth,50.49,-73.25045776367188
ours,front_sum_fy,ground_truth,50.556,-72.87102890014648
ours,front_sum_fy,ground_truth,50.622,-77.58331680297852
ours,front_sum_fy,ground_truth,50.688,-79.3466567993164
ours,front_sum_fy,ground_truth,50.754,-81.6860580444336
ours,front_sum_fy,ground_truth,50.82,-91.00317001342773
ours,front_sum_fy,ground_truth,50.886,-90.23006057739258
ours,front_sum_fy,ground_truth,50.952,-94.1401596069336
ours,front_sum_fy,ground_truth,51.018,-104.1098747253418
ours,front_sum_fy,ground_truth,51.084,-107.54520034790039
ours,front_sum_fy,ground_truth,51.15,-107.328125
ours,front_sum_fy,ground_truth,51.216,-110.80946350097656
ours,front_sum_fy,ground_truth,51.249,-117.64479446411133
ours,front_sum_fy,ground_truth,51.282,-109.60912704467773
ours,front_sum_fy,ground_truth,51.348,-114.13216400146484
ours,front_sum_fy,ground_truth,51.414,-122.41179275512695
ours,front_sum_fy,ground_truth,51.447,-123.02867126464844
ours,front_sum_fy,ground_truth,51.48,-111.44474029541016
ours,front_sum_fy,ground_truth,51.546,-114.23800659179688
ours,front_sum_fy,ground_truth,51.612,-110.16090774536133
ours,front_sum_fy,ground_truth,51.678,-105.13116455078125
ours,front_sum_fy,ground_truth,51.744,-101.3175163269043
ours,front_sum_fy,ground_truth,51.81,-83.2036361694336
ours,front_sum_fy,ground_truth,51.843,-81.43041229248047
ours,front_sum_fy,ground_truth,51.876,-78.31089401245117
ours,front_sum_fy,ground_truth,51.942,-70.94096755981445
ours,front_sum_fy,ground_truth,52.008,-58.65363311767578
ours,front_sum_fy,ground_truth,52.074,-49.4901180267334
ours,front_sum_fy,ground_truth,52.14,-42.631404876708984
ours,front_sum_fy,ground_truth,52.206,-37.287254333496094
ours,front_sum_fy,ground_truth,52.272,-30.380266189575195
ours,front_sum_fy,ground_truth,52.338,-26.884791374206543
ours,front_sum_fy,ground_truth,52.371,-25.16041374206543
ours,front_sum_fy,ground_truth,52.404,-37.61676597595215
ours,front_sum_fy,ground_truth,52.47,-35.15330505371094
ours,front_sum_fy,ground_truth,52.536,-37.68814468383789
ours,front_sum_fy,ground_truth,52.569,-40.258296966552734
ours,front_sum_fy,ground_truth,52.602,-65.56121063232422
ours,front_sum_fy,ground_truth,52.668,-77.37311553955078
ours,front_sum_fy,ground_truth,52.734,-87.93424224853516
ours,front_sum_fy,ground_truth,52.767,-95.32717514038086
ours,front_sum_fy,ground_truth,52.8,-100.83838653564453
ours,front_sum_fy,ground_truth,52.866,-100.69569396972656
ours,front_sum_fy,ground_truth,52.932,-106.83600997924805
ours,front_sum_fy,ground_truth,52.965,-107.92036056518555
ours,front_sum_fy,ground_truth,52.998,-109.3250846862793
ours,front_sum_fy,ground_truth,53.064,-100.14311981201172
ours,front_sum_fy,ground_truth,53.13,-100.91815948486328
ours,front_sum_fy,ground_truth,53.196,-100.2692756652832
ours,front_sum_fy,ground_truth,53.262,-85.63547897338867
ours,front_sum_fy,ground_truth,53.328,-80.56510925292969
ours,front_sum_fy,ground_truth,53.394,-76.31640243530273
ours,front_sum_fy,ground_truth,53.46,-66.9122428894043
ours,front_sum_fy,ground_truth,53.526,-63.91777229309082
ours,front_sum_fy,ground_truth,53.592,-61.98674964904785
ours,front_sum_fy,ground_truth,53.658,-61.37240409851074
ours,front_sum_fy,ground_truth,53.691,-57.37235450744629
ours,front_sum_fy,ground_truth,53.724,-57.90144920349121
ours,front_sum_fy,ground_truth,53.757,-56.99118995666504
ours,front_sum_fy,ground_truth,53.922,-55.43556785583496
ours,front_sum_fy,ground_truth,54.087,-50.14603042602539
ours,front_sum_fy,ground_truth,54.252,-47.253265380859375
ours,front_sum_fy,ground_truth,54.417,-47.57653045654297
ours,front_sum_fy,ground_truth,54.582,-38.459754943847656
ours,front_sum_fy,ground_truth,54.747,-32.34624195098877
ours,front_sum_fy,ground_truth,54.912,-29.32137680053711
ours,front_sum_fy,ground_truth,55.077,-30.311260223388672
ours,front_sum_fy,ground_truth,55.242,-26.762215614318848
ours,front_sum_fy,ground_truth,55.407,-30.755714416503906
ours,front_sum_fy,ground_truth,55.572,-36.14055824279785
ours,front_sum_fy,ground_truth,55.737,-37.58107948303223
ours,front_sum_fy,ground_truth,55.902,-37.68521499633789
ours,front_sum_fy,ground_truth,56.067,-37.90680122375488
ours,front_sum_fy,ground_truth,56.232,-35.51173400878906
ours,front_sum_fy,ground_truth,56.397,-28.971327781677246
ours,front_sum_fy,ground_truth,56.562,-13.443744659423828
ours,front_sum_fy,ground_truth,56.727,-3.729690909385681
ours,front_sum_fy,ground_truth,56.892,0.904159277677536
ours,front_sum_fy,ground_truth,57.057,5.720703840255737
ours,front_sum_fy,ground_truth,57.222,4.542095899581909
ours,front_sum_fy,ground_truth,57.387,7.104494333267212
ours,front_sum_fy,ground_truth,57.552,4.0048171281814575
ours,front_sum_fy,ground_truth,57.717,5.417262554168701
ours,front_sum_fy,ground_truth,57.882,17.238207817077637
ours,front_sum_fy,ground_truth,58.047,36.938283920288086
ours,front_sum_fy,ground_truth,58.212,66.183349609375
ours,front_sum_fy,ground_truth,58.377,86.21581268310547
ours,front_sum_fy,ground_truth,58.542,100.54816055297852
ours,front_sum_fy,ground_truth,58.707,119.28836059570312
ours,front_sum_fy,ground_truth,58.872,141.8938751220703
ours,front_sum_fy,ground_truth,59.037,161.6098175048828
ours,front_sum_fy,ground_truth,59.202,181.12960052490234
ours,front_sum_fy,ground_truth,59.367,198.77161407470703
ours,front_sum_fy,ground_truth,59.532,207.56271362304688
ours,front_sum_fy,ground_truth,59.697,210.98136138916016
ours,front_sum_fy,ground_truth,59.862,227.67159271240234
ours,front_sum_fy,ground_truth,60.027,229.24273681640625
ours,front_sum_fy,ground_truth,60.192,238.25314331054688
ours,front_sum_fy,ground_truth,60.357,255.53543853759766
ours,front_sum_fy,ground_truth,60.522,271.99395751953125
ours,front_sum_fy,ground_truth,60.687,287.97735595703125
ours,front_sum_fy,ground_truth,60.852,320.8901824951172
ours,front_sum_fy,ground_truth,61.017,348.76502990722656
ours,front_sum_fy,ground_truth,61.182,377.7228546142578
ours,front_sum_fy,ground_truth,61.347,407.62413024902344
ours,front_sum_fy,ground_truth,61.512,458.2516632080078
ours,front_sum_fy,ground_truth,61.677,482.5501403808594
ours,front_sum_fy,ground_truth,61.842,516.7727813720703
ours,front_sum_fy,ground_truth,62.007,448.4993133544922
ours,front_sum_fy,ground_truth,62.172,401.4211730957031
ours,front_sum_fy,ground_truth,62.337,305.1232452392578
ours,front_sum_fy,ground_truth,62.502,148.46056365966797
ours,front_sum_fy,ground_truth,62.667,9.955676078796387
ours,front_sum_fy,ground_truth,62.832,-55.56914138793945
ours,front_sum_fy,ground_truth,62.997,-71.582763671875
ours,front_sum_fy,ground_truth,63.162,-79.8182144165039
ours,front_sum_fy,ground_truth,63.327,-96.77632904052734
ours,front_sum_fy,ground_truth,63.492,-97.17887115478516
ours,front_sum_fy,ground_truth,63.657,-103.86981964111328
ours,front_sum_fy,ground_truth,63.822,-119.39703750610352
ours,front_sum_fy,ground_truth,63.987,-135.6337661743164
ours,front_sum_fy,ground_truth,64.152,-157.21372985839844
ours,front_sum_fy,ground_truth,64.317,-176.51073455810547
ours,front_sum_fy,ground_truth,64.482,-206.8280487060547
ours,front_sum_fy,ground_truth,64.647,-259.6639175415039
ours,front_sum_fy,ground_truth,64.812,-303.82647705078125
ours,front_sum_fy,ground_truth,64.977,-372.94618225097656
ours,front_sum_fy,ground_truth,65.142,-434.6745910644531
ours,front_sum_fy,ground_truth,65.307,-488.23724365234375
ours,front_sum_fy,ground_truth,65.472,-540.2157287597656
ours,front_sum_fy,ground_truth,65.637,-599.361328125
ours,front_sum_fy,ground_truth,65.802,-612.5111694335938
ours,front_sum_fy,ground_truth,65.967,-625.364990234375
ours,front_sum_fy,ground_truth,66.132,-632.5298156738281
ours,front_sum_fy,ground_truth,66.297,-608.4376831054688
ours,front_sum_fy,ground_truth,66.462,-597.9436950683594
ours,front_sum_fy,ground_truth,66.627,-570.4751892089844
ours,front_sum_fy,ground_truth,66.792,-537.5966796875
ours,front_sum_fy,ground_truth,66.957,-496.0996398925781
ours,front_sum_fy,ground_truth,67.122,-499.9640655517578
ours,front_sum_fy,ground_truth,67.287,-452.5899658203125
ours,front_sum_fy,ground_truth,67.452,-434.6160583496094
ours,front_sum_fy,ground_truth,67.617,-412.4989318847656
ours,front_sum_fy,ground_truth,67.782,-363.0237274169922
ours,front_sum_fy,ground_truth,67.947,-340.9328918457031
ours,front_sum_fy,ground_truth,68.112,-299.7583312988281
ours,front_sum_fy,ground_truth,68.277,-250.75746154785156
ours,front_sum_fy,ground_truth,68.442,-223.34169006347656
